Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	Q1val	Q2val	Time	remian_mins
1135	824.49664	0.0	824.49664	824.49664	1000.0	1135000	831.0125	9.896068	839.7025	817.167	1000.0	0.556678	0.47835326	-36.200077	72.08591	72.08589	12281.080829620361	155.99317058438598
1136	826.22156	0.0	826.22156	826.22156	1000.0	1136000	833.3825	5.4473066	838.62836	825.8738	1000.0	0.55764705	0.49166656	-36.178528	72.043045	72.043045	12292.67730808258	155.82267009036642
1137	837.4061	0.0	837.4061	837.4061	1000.0	1137000	842.5493	42.215908	900.0707	799.94147	1000.0	0.5674675	0.50184584	-36.160805	72.02355	72.02374	12303.5077958107	155.64243956261527
1138	784.59143	0.0	784.59143	784.59143	1000.0	1138000	794.57745	13.968859	810.4072	776.4275	1000.0	0.564961	0.49283624	-36.145374	72.01486	72.014694	12315.376589536667	155.47531662798096
1139	791.059	0.0	791.059	791.059	1000.0	1139000	811.05225	25.971893	847.7812	792.47504	1000.0	0.5555011	0.4870387	-36.151203	72.013725	72.013794	12326.27906870842	155.29596542481062
1140	789.19806	0.0	789.19806	789.19806	1000.0	1140000	827.2415	10.55196	839.99493	814.1545	1000.0	0.5410901	0.46608546	-36.164772	72.04003	72.04005	12337.675388097763	155.1228191950865
1141	499.34918	349.0871	848.4363	150.26212	617.0	1141000	846.76514	26.956774	869.4825	808.8934	1000.0	0.5397783	0.46572724	-36.161972	72.05968	72.05985	12349.924772024155	154.96034733500355
1142	797.60394	0.0	797.60394	797.60394	1000.0	1142000	786.7978	10.335474	795.6646	772.30115	1000.0	0.53872025	0.481765	-36.15371	72.042145	72.04212	12361.474579334259	154.78904244680538
1143	800.20734	0.0	800.20734	800.20734	1000.0	1143000	765.8284	27.968788	804.57385	739.5654	1000.0	0.539354	0.4733651	-36.159283	72.03964	72.0396	12372.45048213005	154.61052875712787
1144	837.25165	0.0	837.25165	837.25165	1000.0	1144000	775.31	70.63334	857.3071	684.9054	1000.0	0.5323666	0.46989954	-36.15337	72.04218	72.04224	12383.820158720016	154.43691804842516
1145	444.92538	0.0	444.92538	444.92538	585.0	1145000	720.9854	94.03458	817.3123	593.4205	1000.0	0.5575791	0.49086174	-36.099533	72.03192	72.0316	12392.481708288193	154.2295758336392
1146	795.64105	0.0	795.64105	795.64105	989.0	1146000	685.0795	62.89081	773.7228	634.46014	1000.0	0.545332	0.48185676	-36.17538	72.01638	72.01658	12404.019954442978	154.0580721360712
1147	777.18176	0.0	777.18176	777.18176	1000.0	1147000	860.5964	5.5966587	866.90137	853.3003	1000.0	0.53974134	0.46865824	-36.12429	71.99281	71.99299	12415.48850274086	153.8856682944561
1148	855.89954	0.0	855.89954	855.89954	1000.0	1148000	735.8659	145.02583	856.8676	531.9506	1000.0	0.5441331	0.4862846	-36.116978	71.96808	71.96816	12427.026093006134	153.71408580761755
1149	594.1128	0.0	594.1128	594.1128	1000.0	1149000	573.19714	402.35794	862.17035	4.200546	677.0	0.53097486	0.47234046	-36.09691	71.92651	71.92664	12437.301372289658	153.52688522207453
1150	874.29065	0.0	874.29065	874.29065	1000.0	1150000	785.5905	125.223656	877.9811	608.55396	1000.0	0.5319666	0.47117266	-36.08385	71.89381	71.8938	12449.024773359299	153.35755154119022
1151	857.92914	0.0	857.92914	857.92914	1000.0	1151000	863.70996	17.792173	876.44586	838.54865	1000.0	0.53306675	0.46484923	-36.062164	71.84898	71.849045	12459.985088348389	153.17879147405316
1152	842.72736	0.0	842.72736	842.72736	1000.0	1152000	869.322	23.312551	901.86676	848.4844	1000.0	0.52277005	0.4673495	-36.05174	71.82844	71.82845	12471.587945222855	153.0079076466737
1153	881.99615	0.0	881.99615	881.99615	1000.0	1153000	811.5049	125.14589	915.4647	635.48267	1000.0	0.5280619	0.46060607	-36.039383	71.81178	71.812035	12483.072810411453	152.83554017939778
1154	620.0714	0.0	620.0714	620.0714	1000.0	1154000	855.8645	13.130133	867.76056	837.56885	1000.0	0.5233506	0.4696653	-36.034645	71.784096	71.78416	12494.1494743824	152.65815214501302
1155	865.3215	0.0	865.3215	865.3215	1000.0	1155000	860.3567	18.251017	885.7683	843.7347	1000.0	0.5425515	0.47582522	-36.015133	71.754906	71.754906	12505.773502588272	152.48742581648915
1156	846.1493	0.0	846.1493	846.1493	1000.0	1156000	834.8665	28.29488	863.8585	796.4854	1000.0	0.5127878	0.4509712	-36.013584	71.74665	71.74687	12517.127826690674	152.31337780739335
1157	860.0479	0.0	860.0479	860.0479	1000.0	1157000	870.5406	11.053463	886.16815	862.4044	1000.0	0.52101934	0.4615006	-36.018898	71.74678	71.74682	12528.605308771133	152.1407991139458
1158	901.3044	0.0	901.3044	901.3044	1000.0	1158000	811.6548	11.271685	823.38525	796.4422	1000.0	0.51453906	0.460061	-36.027798	71.77454	71.774475	12539.080836296082	151.95604581401207
1159	791.53784	0.0	791.53784	791.53784	1000.0	1159000	638.6795	324.84937	881.72766	179.53679	756.0	0.51781744	0.46675563	-36.02646	71.773674	71.77384	12550.640935659409	151.7844266075357
1160	871.72144	0.0	871.72144	871.72144	1000.0	1160000	872.28937	13.302445	885.6962	854.15686	1000.0	0.5222105	0.47395086	-36.03776	71.79611	71.7961	12561.576789140701	151.60523709880894
1161	887.9369	0.0	887.9369	887.9369	1000.0	1161000	851.85205	10.397719	863.18463	838.07104	1000.0	0.5163895	0.45478168	-36.05896	71.82911	71.8295	12573.006836414337	151.43199447245902
1162	835.5232	0.0	835.5232	835.5232	1000.0	1162000	872.5811	21.807804	896.69836	843.875	1000.0	0.5232728	0.47326484	-36.066853	71.85301	71.85292	12583.926816225052	151.25259138263647
1163	818.0266	0.0	818.0266	818.0266	1000.0	1163000	848.17285	20.780466	876.8087	828.13385	1000.0	0.51434267	0.45709437	-36.09343	71.89826	71.89837	12595.71242403984	151.08356689772316
1164	886.146	0.0	886.146	886.146	1000.0	1164000	868.2818	20.862635	896.46704	846.63477	1000.0	0.49884692	0.44485492	-36.112648	71.94359	71.94369	12606.37181353569	150.90101425141128
1165	837.4356	0.0	837.4356	837.4356	1000.0	1165000	852.50146	10.222646	863.2637	838.7606	1000.0	0.50906366	0.4590468	-36.134228	71.989204	71.9892	12618.143523454666	150.7317573860991
1166	450.8849	411.63232	862.5172	39.25257	536.0	1166000	892.53595	27.81952	931.58716	868.87006	1000.0	0.52254033	0.46749672	-36.15646	72.03023	72.03029	12629.459868192673	150.55702585875477
1167	876.6137	0.0	876.6137	876.6137	1000.0	1167000	861.9258	18.564617	875.69116	835.68195	1000.0	0.52111876	0.46808967	-36.17324	72.05799	72.05823	12641.192995548248	150.38722885600228
1168	875.3062	0.0	875.3062	875.3062	1000.0	1168000	873.4805	48.842525	929.449	810.43866	1000.0	0.50560236	0.46189114	-36.19338	72.10519	72.10523	12652.500463724136	150.2123342640324
1169	855.148	0.0	855.148	855.148	1000.0	1169000	875.46857	10.612517	887.9932	862.0447	1000.0	0.5048167	0.45234498	-36.19661	72.11286	72.11278	12663.652705669403	150.03557738547042
1170	883.57574	0.0	883.57574	883.57574	1000.0	1170000	912.4702	28.517569	933.4381	872.15106	1000.0	0.5083687	0.4561098	-36.208485	72.153656	72.1537	12674.856395959854	149.8594132173095
1171	853.6251	0.0	853.6251	853.6251	1000.0	1171000	810.03107	58.698948	855.31335	727.1364	1000.0	0.51035875	0.46143582	-36.21963	72.16357	72.16358	12686.408676624298	149.68734403267362
1172	874.61804	0.0	874.61804	874.61804	1000.0	1172000	804.8581	52.44321	856.2702	732.85913	1000.0	0.5106905	0.45478565	-36.21988	72.1647	72.164764	12696.91119837761	149.50287928707363
1173	918.56934	0.0	918.56934	918.56934	1000.0	1173000	848.1712	9.6860895	856.2783	834.5554	1000.0	0.51095515	0.4610996	-36.240517	72.20278	72.20273	12708.95741057396	149.3365697294516
1174	807.1725	0.0	807.1725	807.1725	1000.0	1174000	820.09015	74.022255	923.86414	756.2797	1000.0	0.512008	0.45431635	-36.248734	72.21894	72.21895	12719.884238481522	149.1570752441511
1175	793.2148	0.0	793.2148	793.2148	1000.0	1175000	852.47064	54.823887	922.5505	788.7062	1000.0	0.50827676	0.46104592	-36.25795	72.23719	72.23737	12731.721343517303	148.98822847401843
1176	767.79193	0.0	767.79193	767.79193	1000.0	1176000	812.09247	29.695393	853.2281	784.2021	1000.0	0.50775355	0.45277345	-36.26198	72.25584	72.255844	12742.76150560379	148.81002664160567
1177	858.6612	0.0	858.6612	858.6612	1000.0	1177000	854.2486	7.1684766	863.4092	845.90753	1000.0	0.5130799	0.45928165	-36.2741	72.27708	72.27693	12754.763688087463	148.6430262604235
1178	892.6659	0.0	892.6659	892.6659	1000.0	1178000	866.1545	25.205444	901.52124	844.6155	1000.0	0.506619	0.4492502	-36.286587	72.29672	72.29687	12765.302871704102	148.4589552880143
1179	842.7694	0.0	842.7694	842.7694	1000.0	1179000	819.04596	46.838085	879.8773	765.9285	1000.0	0.49922836	0.44572833	-36.29525	72.31028	72.31017	12777.497482776642	148.2941112861311
1180	852.99384	0.0	852.99384	852.99384	1000.0	1180000	773.4544	54.14939	845.50775	714.9673	1000.0	0.51200426	0.4481993	-36.315094	72.357	72.35722	12788.141746759415	148.11124620848457
1181	511.59036	336.31516	847.9055	175.27522	634.0	1181000	731.8107	190.28484	882.3079	463.36426	929.6667	0.49919894	0.43251044	-36.324787	72.37694	72.37682	12801.724892139435	147.96235796903574
1182	879.5561	0.0	879.5561	879.5561	1000.0	1182000	870.0202	8.422697	881.0478	860.6068	1000.0	0.5084555	0.44949687	-36.336884	72.394966	72.39497	12812.380345582962	147.77957024410225
1183	845.6777	0.0	845.6777	845.6777	1000.0	1183000	827.1968	31.937078	855.13007	782.4931	1000.0	0.5170959	0.45878625	-36.349453	72.41481	72.41503	12823.800171375275	147.60558945377903
1184	865.36566	0.0	865.36566	865.36566	1000.0	1184000	864.9847	9.8828	877.8266	853.78687	1000.0	0.4998941	0.43100065	-36.365807	72.44838	72.448456	12834.449705839157	147.4227330966576
1185	824.77704	0.0	824.77704	824.77704	1000.0	1185000	871.219	17.469103	887.63495	847.0222	1000.0	0.51764184	0.44443765	-36.35928	72.41833	72.41835	12845.946601867676	147.24959887123643
1186	849.6433	0.0	849.6433	849.6433	1000.0	1186000	861.45087	12.386271	877.47766	847.3149	1000.0	0.5311149	0.45930684	-36.33982	72.399956	72.399994	12856.774276256561	147.06877824756253
1187	829.1506	0.0	829.1506	829.1506	1000.0	1187000	835.8924	33.380447	871.5845	791.28937	1000.0	0.53280115	0.44771534	-36.32301	72.36405	72.36418	12868.120532512665	146.8938780085621
1188	846.0823	0.0	846.0823	846.0823	1000.0	1188000	816.7867	23.624598	840.817	784.66956	1000.0	0.5374314	0.45634973	-36.304314	72.32952	72.32962	12879.571481227875	146.7201464951774
1189	835.2626	0.0	835.2626	835.2626	1000.0	1189000	845.54297	14.443585	865.88367	833.7545	1000.0	0.5459956	0.45885357	-36.290806	72.30675	72.30677	12891.670691251755	146.55375567197063
1190	803.6594	0.0	803.6594	803.6594	1000.0	1190000	812.2768	43.319794	849.8156	751.5784	1000.0	0.5382941	0.44326413	-36.280777	72.27193	72.27183	12902.202478170395	146.36952389849333
1191	824.7271	0.0	824.7271	824.7271	1000.0	1191000	846.741	28.48907	877.4436	808.7965	1000.0	0.53750896	0.46407664	-36.25903	72.239296	72.239296	12914.554064512253	146.2059087240259
1192	784.5189	0.0	784.5189	784.5189	1000.0	1192000	848.59064	17.405918	872.2214	830.80536	1000.0	0.5421277	0.45792246	-36.239563	72.20445	72.20452	12926.258763551712	146.034914432036
1193	874.93994	0.0	874.93994	874.93994	1000.0	1193000	835.05524	12.438295	850.74603	820.3239	1000.0	0.51603734	0.44300646	-36.235676	72.195984	72.196	12937.404762029648	145.8575809190879
1194	847.6171	0.0	847.6171	847.6171	1000.0	1194000	783.65704	25.399258	818.1503	757.7303	1000.0	0.5113359	0.4366305	-36.237797	72.20536	72.20548	12949.37599682808	145.6895177648628
1195	866.04517	0.0	866.04517	866.04517	1000.0	1195000	846.127	19.299845	866.8367	820.3755	1000.0	0.5294519	0.46319148	-36.233074	72.209595	72.20948	12960.203721284866	145.50856338726095
1196	869.66064	0.0	869.66064	869.66064	1000.0	1196000	822.8889	25.316572	856.96936	796.34686	1000.0	0.48963496	0.41750497	-36.239437	72.207954	72.20792	12971.8132853508	145.33636957167784
1197	863.88324	0.0	863.88324	863.88324	1000.0	1197000	813.94403	4.7795625	820.5251	809.3181	1000.0	0.49527267	0.43100482	-36.23744	72.2159	72.21614	12983.050160884857	145.15997324190045
1198	848.5796	0.0	848.5796	848.5796	1000.0	1198000	579.9634	406.20718	896.5498	6.5362296	683.6667	0.49163553	0.43027362	-36.248535	72.23044	72.230286	12993.661949396133	144.97658434405747
1199	850.59106	0.0	850.59106	850.59106	1000.0	1199000	856.70807	16.550182	870.58496	833.4467	1000.0	0.5005491	0.43506566	-36.253536	72.24741	72.24761	13004.337115764618	144.7939119956014
1200	837.2935	0.0	837.2935	837.2935	1000.0	1200000	815.78925	20.060951	843.90753	798.46155	1000.0	0.49078274	0.43222257	-36.259186	72.27181	72.2718	13015.957822799683	144.62175357606674
1201	806.3668	0.0	806.3668	806.3668	1000.0	1201000	802.6221	39.4584	839.0757	747.80566	1000.0	0.48435846	0.4330953	-36.277233	72.29993	72.29993	13026.72581243515	144.4401044042978
1202	858.0599	0.0	858.0599	858.0599	1000.0	1202000	791.9958	30.083445	825.9347	752.8085	1000.0	0.50063866	0.44780627	-36.28503	72.326126	72.3263	13038.48244023323	144.26939803334122
1203	837.06415	0.0	837.06415	837.06415	1000.0	1203000	845.46045	12.471693	859.03503	828.9206	1000.0	0.50595814	0.4496377	-36.292717	72.336266	72.33625	13049.273309469223	144.08798596144186
1204	781.0003	0.0	781.0003	781.0003	1000.0	1204000	800.57245	47.860718	834.8584	732.8891	1000.0	0.4954003	0.44102487	-36.315582	72.37581	72.37573	13061.135164737701	143.91837749684504
1205	865.8596	0.0	865.8596	865.8596	1000.0	1205000	863.9932	7.0230846	873.62964	857.09174	1000.0	0.48612043	0.4412482	-36.331696	72.42463	72.4248	13072.15760755539	143.73949235474913
1206	826.6011	0.0	826.6011	826.6011	1000.0	1206000	860.1962	14.118994	871.50903	840.29083	1000.0	0.4980229	0.44269982	-36.35599	72.45838	72.45836	13083.877122879028	143.56824813168504
1207	850.5962	0.0	850.5962	850.5962	1000.0	1207000	864.54596	14.901907	877.7496	843.71924	1000.0	0.48704645	0.4331005	-36.359608	72.49243	72.492455	13094.614052295685	143.3862046770811
1208	861.5858	0.0	861.5858	861.5858	1000.0	1208000	568.25116	373.8942	852.4555	39.993324	702.6667	0.49231794	0.43412444	-36.39585	72.53251	72.53253	13105.453021526337	143.20528135062844
1209	497.5387	287.98492	785.5236	209.5538	663.5	1209000	832.0742	11.261726	843.2043	816.64355	1000.0	0.5058795	0.44373727	-36.380585	72.57189	72.57192	13117.843472480774	143.04127634378185
1210	837.29913	0.0	837.29913	837.29913	1000.0	1210000	822.56085	3.9471028	828.11835	819.32874	1000.0	0.50494975	0.44538292	-36.433994	72.6177	72.61747	13129.642781734467	142.87076855119594
1211	881.38904	0.0	881.38904	881.38904	1000.0	1211000	868.57794	29.800476	891.706	826.5029	1000.0	0.48169377	0.42730603	-36.45456	72.65759	72.65771	13140.186037540436	142.68657834680488
1212	885.6093	0.0	885.6093	885.6093	1000.0	1212000	861.8173	30.413376	904.0068	833.47723	1000.0	0.48938236	0.4384158	-36.47888	72.70681	72.706985	13152.343355894089	142.51989223741987
1213	848.12396	0.0	848.12396	848.12396	1000.0	1213000	875.28046	16.435535	892.41565	853.1122	1000.0	0.48572448	0.43970373	-36.497875	72.74456	72.74422	13162.856140613556	142.33536386249418
1214	891.20856	0.0	891.20856	891.20856	1000.0	1214000	865.87946	26.352177	888.18195	828.87085	1000.0	0.48694393	0.43073273	-36.525185	72.80508	72.804955	13175.2793135643	142.17146539966987
1215	856.9691	0.0	856.9691	856.9691	1000.0	1215000	877.6015	25.733355	904.6662	842.9994	1000.0	0.5057623	0.45560157	-36.549644	72.84083	72.84095	13185.491681575775	141.9836895624306
1216	905.48584	0.0	905.48584	905.48584	1000.0	1216000	839.2554	17.954046	864.58563	825.0722	1000.0	0.49468854	0.43866852	-36.553375	72.868034	72.867874	13197.656770944595	141.8169258178849
1217	839.06604	0.0	839.06604	839.06604	1000.0	1217000	897.7969	9.779039	909.6576	885.7072	1000.0	0.5123876	0.44852784	-36.58665	72.916824	72.91692	13207.838916540146	141.62883964536027
1218	417.00116	399.0581	816.05927	17.943024	519.0	1218000	878.21466	7.02911	885.2788	868.62573	1000.0	0.49696213	0.43373394	-36.614155	72.96736	72.96733	13220.416661262512	141.46641801005842
1219	924.8061	0.0	924.8061	924.8061	1000.0	1219000	836.87695	19.89617	852.5466	808.80273	1000.0	0.5240221	0.45905897	-36.633522	73.017075	73.01706	13230.656920909882	141.2789589099262
1220	887.98267	0.0	887.98267	887.98267	1000.0	1220000	826.3433	45.57575	871.3802	763.8939	1000.0	0.51019245	0.44998822	-36.66258	73.07333	73.073654	13242.95292520523	141.11343279940183
1221	839.04254	0.0	839.04254	839.04254	1000.0	1221000	878.4756	16.068634	897.83453	858.48956	1000.0	0.4990813	0.43548104	-36.69387	73.117935	73.11789	13253.563280820847	140.92991802935842
1222	893.3329	0.0	893.3329	893.3329	1000.0	1222000	820.8831	95.50043	923.15094	693.3524	1000.0	0.50345176	0.45757514	-36.71091	73.16183	73.16183	13264.815832853317	140.7532285490715
1223	856.6088	0.0	856.6088	856.6088	1000.0	1223000	852.4063	7.158452	862.48706	846.56	1000.0	0.5174683	0.4545567	-36.74033	73.210594	73.21058	13275.915123939514	140.57489848133002
1224	882.89246	0.0	882.89246	882.89246	1000.0	1224000	860.0788	15.262127	881.32837	846.17694	1000.0	0.5138147	0.4581154	-36.759155	73.25404	73.25392	13287.311855793	140.3997004244322
1225	845.9764	0.0	845.9764	845.9764	1000.0	1225000	875.43774	14.569975	895.79694	862.5096	1000.0	0.51504165	0.45474243	-36.8023	73.33937	73.33945	13298.53700208664	140.2226690620792
1226	896.0978	0.0	896.0978	896.0978	1000.0	1226000	868.10956	33.376335	896.1177	821.2022	1000.0	0.52685326	0.47648463	-36.837673	73.40101	73.401085	13309.359610080719	140.04138577303334
1227	881.5288	0.0	881.5288	881.5288	1000.0	1227000	858.73584	8.315316	865.141	846.9923	1000.0	0.5203162	0.4657842	-36.868134	73.465	73.464966	13320.842100858688	139.86703264616781
1228	885.9963	0.0	885.9963	885.9963	1000.0	1228000	878.0711	5.895146	882.3615	869.7353	1000.0	0.51614124	0.46319935	-36.90493	73.53517	73.535126	13331.950697660446	139.6887342296646
1229	877.7779	0.0	877.7779	877.7779	1000.0	1229000	894.49786	2.4995737	897.89984	891.96515	1000.0	0.5234448	0.46773908	-36.9358	73.5936	73.5935	13343.156138658524	139.51143724125902
1230	772.6521	0.0	772.6521	772.6521	1000.0	1230000	569.9605	391.92374	868.50824	16.263313	685.3333	0.5245415	0.47635844	-36.96246	73.65803	73.65811	13354.060523986816	139.33098377690405
1231	889.69446	0.0	889.69446	889.69446	1000.0	1231000	856.4262	13.982061	872.1743	838.1962	1000.0	0.52044725	0.47729388	-36.99115	73.713036	73.71301	13364.864807605743	139.14948600481236
1232	864.90704	0.0	864.90704	864.90704	1000.0	1232000	818.8289	49.902927	886.2199	766.98694	1000.0	0.5095214	0.46115932	-37.02764	73.78419	73.78417	13376.556953668594	138.9772150956191
1233	904.41187	0.0	904.41187	904.41187	1000.0	1233000	849.44135	12.166011	866.6435	840.55426	1000.0	0.50980014	0.4510868	-37.0611	73.83631	73.83633	13387.182225227356	138.79384652633027
1234	846.0086	0.0	846.0086	846.0086	1000.0	1234000	884.42926	32.01179	923.71686	845.3048	1000.0	0.5196058	0.47390828	-37.07835	73.88479	73.88483	13398.984947443008	138.62266975726908
1235	915.5749	0.0	915.5749	915.5749	1000.0	1235000	602.6043	412.4619	916.82776	19.893057	691.3333	0.5189047	0.4796962	-37.103283	73.93453	73.93453	13408.720445394516	138.43010985397618
1236	877.25323	0.0	877.25323	877.25323	1000.0	1236000	624.7403	395.55612	920.8377	65.666374	711.0	0.5004247	0.4539509	-37.137222	74.007614	74.007614	13419.633731603622	138.24973260564195
1237	910.8102	0.0	910.8102	910.8102	1000.0	1237000	613.2363	424.4592	933.0602	13.400662	682.0	0.49891898	0.4561693	-37.16587	74.06764	74.06762	13429.345341444016	138.05699938846965
1238	800.0568	0.0	800.0568	800.0568	1000.0	1238000	823.57227	73.888725	882.8311	719.40686	1000.0	0.50630754	0.46435842	-37.188408	74.120094	74.12012	13440.705056905746	137.88122311033223
1239	843.4037	0.0	843.4037	843.4037	1000.0	1239000	892.6035	25.160553	927.9688	871.5219	1000.0	0.4936816	0.44973493	-37.223488	74.18368	74.18367	13451.792818069458	137.70264102535796
1240	848.9408	0.0	848.9408	848.9408	1000.0	1240000	872.14667	18.79319	886.7837	845.61633	1000.0	0.5004601	0.45914447	-37.244236	74.22142	74.22142	13463.453416585922	137.52990048470033
1241	855.7503	0.0	855.7503	855.7503	1000.0	1241000	881.87256	15.306336	902.29504	865.44696	1000.0	0.48727176	0.44609407	-37.262238	74.27228	74.272316	13474.926816940308	137.35521693975093
1242	912.5372	0.0	912.5372	912.5372	1000.0	1242000	786.57086	81.54543	901.89355	728.89246	1000.0	0.48421496	0.44071832	-37.288696	74.31741	74.317314	13485.89054608345	137.1753225068219
1243	862.04126	0.0	862.04126	862.04126	1000.0	1243000	870.0157	12.351187	887.2507	858.9397	1000.0	0.4821242	0.4370627	-37.30138	74.349075	74.34919	13497.763204097748	137.00464929739317
1244	742.84106	0.0	742.84106	742.84106	1000.0	1244000	861.5551	43.07979	922.4431	829.298	1000.0	0.51197624	0.47073787	-37.321125	74.383484	74.383514	13508.860253572464	136.82607651366297
1245	859.9835	0.0	859.9835	859.9835	1000.0	1245000	838.59863	16.184904	861.4853	826.87714	1000.0	0.4879716	0.44978884	-37.33057	74.40005	74.39991	13520.536841154099	136.65335092839786
1246	901.24915	0.0	901.24915	901.24915	1000.0	1246000	878.14453	32.84277	921.6035	842.22144	1000.0	0.49217847	0.44199187	-37.34928	74.440315	74.44044	13531.756022691727	136.47597699586308
1247	874.3315	0.0	874.3315	874.3315	1000.0	1247000	849.3007	23.080364	881.5466	828.7951	1000.0	0.50019234	0.4522579	-37.367085	74.47336	74.47326	13543.26186823845	136.30147268437537
1248	909.76355	0.0	909.76355	909.76355	1000.0	1248000	872.91473	5.1079345	877.96204	865.9156	1000.0	0.4939698	0.4500648	-37.385517	74.51067	74.5106	13554.711418867111	136.12637535323444
1249	923.9659	0.0	923.9659	923.9659	1000.0	1249000	616.85596	401.23886	930.6054	50.518303	699.3333	0.4916931	0.45225683	-37.399105	74.539536	74.53967	13564.834501981735	135.93795984055413
1250	838.82263	0.0	838.82263	838.82263	1000.0	1250000	855.333	46.17976	919.1688	811.4738	1000.0	0.47482637	0.43143687	-37.41364	74.56445	74.5643	13576.041790485382	135.7604178953171
1251	847.23584	0.0	847.23584	847.23584	1000.0	1251000	909.8045	4.606644	914.7461	903.6571	1000.0	0.49055406	0.4451006	-37.41937	74.57692	74.576935	13587.576841592789	135.58613180973484
1252	870.768	0.0	870.768	870.768	1000.0	1252000	849.4489	33.384956	891.50244	809.83563	1000.0	0.48982626	0.4459505	-37.446728	74.63176	74.63177	13598.718320131302	135.40789806161064
1253	815.5534	0.0	815.5534	815.5534	1000.0	1253000	608.039	388.6774	884.6207	58.369865	719.6667	0.47382072	0.42553505	-37.447773	74.643486	74.64341	13609.190867424011	135.22300581608596
1254	918.9727	0.0	918.9727	918.9727	1000.0	1254000	857.10236	18.563345	883.33954	843.20496	1000.0	0.5009822	0.45088208	-37.463123	74.665634	74.66558	13620.000082015991	135.04146811071703
1255	881.67334	0.0	881.67334	881.67334	1000.0	1255000	587.0105	362.75647	852.79156	74.1085	721.0	0.4981739	0.44590735	-37.480698	74.696075	74.69609	13630.673105239868	134.85858516428732
1256	898.574	0.0	898.574	898.574	1000.0	1256000	571.2708	393.4345	867.0321	15.248057	684.6667	0.5092119	0.4427542	-37.49346	74.72322	74.72333	13640.209008932114	134.664483834376
1257	851.3675	0.0	851.3675	851.3675	1000.0	1257000	878.2408	22.384909	902.1373	848.3108	1000.0	0.5170681	0.46164477	-37.497337	74.72212	74.72189	13652.31899189949	134.4957970047149
1258	442.32065	426.08707	868.4077	16.233572	530.0	1258000	794.9328	90.66331	885.04395	670.8852	937.6667	0.5564954	0.48081696	-37.513794	74.74788	74.748024	13663.248006343842	134.3154480657062
1259	493.59952	0.0	493.59952	493.59952	611.0	1259000	596.87335	377.2277	901.8658	65.318085	709.0	0.56398916	0.50180715	-37.57558	74.74504	74.7451	13671.025415182114	134.1041809894529
1260	881.5981	0.0	881.5981	881.5981	1000.0	1260000	871.2165	40.878975	906.4475	813.90564	1000.0	0.5984769	0.5161264	-37.525208	74.768585	74.76833	13681.673564195633	133.92114334156904
1261	827.6449	0.0	827.6449	827.6449	1000.0	1261000	305.41858	396.6173	866.3038	21.26637	384.66666	0.5800017	0.5109349	-37.563007	74.82939	74.82946	13691.173669576645	133.72690115136632
1262	618.4022	0.0	618.4022	618.4022	769.0	1262000	563.06824	371.52155	834.207	37.748672	691.0	0.6112298	0.53025085	-37.534233	74.873566	74.873535	13699.917271852493	133.52534265382164
1263	599.1896	0.0	599.1896	599.1896	731.0	1263000	823.3252	45.397026	857.92065	759.1905	974.3333	0.651994	0.58059925	-37.66953	74.91427	74.91432	13708.256630659103	133.3199410938625
1264	384.7404	342.82858	847.54785	28.220205	483.33334	1264000	585.97845	404.96478	901.9152	14.328203	683.6667	0.6360286	0.55641717	-37.71394	75.07354	75.07343	13719.546451568604	133.14327779077777
1265	847.1495	0.0	847.1495	847.1495	1000.0	1265000	32.250626	8.275252	43.56502	24.003439	88.666664	0.63499045	0.5764319	-37.866516	75.3285	75.328445	13725.48732995987	132.9147982476257
1266	156.99028	152.56696	372.7367	46.853596	250.33333	1266000	399.8392	320.79633	830.2618	60.459858	505.0	0.65361273	0.5831135	-37.95018	75.57232	75.572235	13732.148340940475	132.69348185525686
1267	535.916	310.1714	846.0874	225.74466	657.0	1267000	303.72256	385.6355	848.9863	21.727438	391.0	0.66087323	0.5927268	-38.16849	75.88966	75.88952	13740.826533317566	132.49178963493782
1268	860.9494	0.0	860.9494	860.9494	1000.0	1268000	567.7522	372.15067	843.7359	41.6638	699.0	0.6825602	0.6000657	-38.36891	76.25865	76.258545	13749.445945501328	132.28962186623824
1269	569.98444	291.26	861.24445	278.72443	675.0	1269000	712.89136	187.46315	848.6142	447.8038	855.6667	0.6976964	0.61884385	-38.542053	76.593544	76.59364	13759.722298622131	132.10345415349454
1270	125.4893	117.64293	323.97626	29.8213	214.5	1270000	723.9594	22.525743	753.1645	698.3382	1000.0	0.7006865	0.61943156	-38.684013	76.8654	76.86542	13768.2296833992	131.90036310182782
1271	698.05646	0.0	698.05646	698.05646	1000.0	1271000	440.49927	285.96225	729.95544	51.183872	585.3333	0.71305376	0.6278248	-38.748627	77.021996	77.02195	13775.949755430222	131.68984226120634
1272	776.7034	0.0	776.7034	776.7034	1000.0	1272000	663.1714	0.8152883	663.8978	662.0328	1000.0	0.72074294	0.6447086	-38.82082	77.18112	77.18138	13785.109053850174	131.4931785990857
1273	407.9934	344.00818	752.0016	63.985252	564.0	1273000	751.1009	45.843212	815.63995	713.4993	1000.0	0.7144272	0.65402555	-38.885437	77.350464	77.350204	13794.824571609497	131.30187827791022
