Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	LossAlpha	Alpha	Time	remian_mins
132	205.01445	150.37845	538.48535	13.379202	543.875	1320000	266.106	83.8878	365.53128	160.34244	622.3333	991376.5	941430.94	-2040.14	0.008591876	0.37578583	22433.709075689316	1042.3743610483227
133	278.67432	542.52435	2614.1975	13.534371	607.05	1330000	434.5848	309.35318	697.72595	0.3318442	826.0	1072945.4	1020832.94	-2203.1863	0.003127569	0.43600476	22615.213756799698	1040.0731138340213
134	306.5553	190.13037	643.5102	40.995594	769.8182	1340000	677.5232	337.5226	1153.8251	412.26758	1173.3334	1614816.5	1540240.9	-2657.5088	0.007812636	0.47758257	22754.852776765823	1035.855238291043
135	303.95288	382.4765	1391.9932	30.398933	612.1053	1350000	271.2892	211.06677	562.4031	68.606865	617.3333	1891247.9	1803106.8	-2843.9304	-0.0011935529	0.46369296	22927.524517774582	1033.1538825481027
136	319.75348	294.79596	1217.5974	36.318546	747.61536	1360000	185.38092	186.79013	447.15887	23.831604	562.0	2678375.2	2569058.5	-3059.4172	0.009817675	0.52604663	23080.899827241898	1029.5891589071236
137	340.89633	345.4583	1430.1659	14.761072	735.0	1370000	401.7482	319.09253	851.2561	142.54056	867.0	3014368.2	2898199.5	-3256.1895	-0.00069086836	0.54168886	23235.7736389637	1026.105332178965
138	428.3344	378.31677	1119.173	29.837437	972.7	1380000	1729.3317	503.88553	2274.557	1059.3552	2549.0	2994489.2	2858480.8	-3209.922	0.0041379747	0.56579924	23414.543254375458	1023.6793064901794
139	458.71854	311.12878	1117.6027	119.47025	970.3333	1390000	144.84799	95.827034	260.09543	25.476788	531.6667	3862845.0	3699545.8	-3325.201	-0.0031710258	0.5755915	23551.199390649796	1019.4224196259352
140	3726.6892	0.0	3726.6892	3726.6892	8324.0	1400000	937.3719	903.1415	2173.5393	41.053627	1573.3334	4476263.5	4282450.5	-3716.1057	0.0022003464	0.60936207	23693.89251446724	1015.4525362934385
141	825.2417	797.99054	2697.9011	81.526566	1579.25	1410000	381.7128	345.7456	842.45496	9.575894	826.3333	5134262.5	4935433.5	-4211.711	0.00044821863	0.624571	23886.090339183807	1013.6059611613024
142	560.67706	448.89993	1399.9176	94.489296	1354.0	1420000	1425.3213	1684.6996	3807.085	182.27986	2813.6667	6205277.5	5968905.0	-4770.34	0.0057542096	0.68997115	24055.18322634697	1010.7694359965727
143	2558.7507	1908.5901	4467.341	650.1607	4353.0	1430000	256.73013	49.34133	298.05087	187.3738	758.6667	7552544.0	7268604.0	-5589.468	0.0016343725	0.7186244	24201.162772893906	1006.9714579933174
144	1019.0264	1238.8119	3030.0947	10.763609	1950.0	1440000	3959.168	1821.3192	5839.039	1494.3164	6621.6665	9702500.0	9360921.0	-6267.631	0.0022606542	0.83955663	24437.168336868286	1006.9018434705557
145	2499.4958	2169.018	4668.5137	330.4778	4323.5	1450000	60.14697	56.06984	138.20253	9.026309	212.66667	12945744.0	12601188.0	-7339.413	0.00034204737	0.99622035	24572.098450422287	1002.6545919036042
146	409.1643	363.11618	1400.0712	52.44412	955.9167	1460000	190.2185	44.21791	243.10175	134.87433	633.6667	16783774.0	16379509.0	-8703.561	-0.0006551952	1.1416633	24742.706928014755	999.8765128058931
147	367.53778	397.77097	1421.2706	59.799168	1003.3	1470000	349.00278	199.2169	602.97876	116.40602	910.3333	17565362.0	17137052.0	-10021.873	-0.0040972927	1.3089931	24900.89929509163	996.6006180175577
148	209.0183	179.96391	700.65906	15.43889	516.6667	1480000	655.31915	628.5362	1520.8951	47.402126	1243.3334	20679092.0	20222636.0	-10923.233	-0.0026250184	1.5545567	25018.781586647034	991.7354862797367
149	1243.5261	1657.4009	4843.972	63.404232	2267.8333	1490000	264.24484	314.97058	706.95734	0.29814497	510.0	27084136.0	26500442.0	-11883.271	0.0012821456	1.5103468	25212.573590278625	989.8896342117514
150	454.9201	336.17587	1014.6001	55.496914	1031.7	1500000	608.6629	656.01526	1534.6514	96.24235	1010.3333	29870098.0	29360182.0	-13340.083	-0.0047069266	1.6148635	25375.10167169571	986.8095094084741
151	257.7946	278.75128	1062.4664	57.56829	630.6667	1510000	171.52074	30.005476	213.01608	143.08575	538.0	37087820.0	36517548.0	-14479.908	-0.0037106194	1.7627457	25525.03453207016	983.2491226666283
152	309.50766	186.27104	649.23083	17.150517	774.38464	1520000	156.66908	67.479996	219.49034	63.04559	484.0	48806544.0	47932960.0	-16073.87	-0.0071899854	2.001715	25677.5723593235	979.8021031483223
153	216.22182	174.49957	783.7182	50.887184	655.26666	1530000	334.7012	77.38632	411.28827	228.70406	635.3333	52787972.0	51858650.0	-17547.092	-0.012236486	2.473293	25832.541471004486	976.4588115495535
154	217.3961	192.2136	826.03033	32.97497	543.6842	1540000	110.131165	94.492165	242.68239	29.165909	323.66666	62747388.0	61768804.0	-19086.398	0.0030711405	2.5577497	25990.169147968292	973.224948569758
155	235.30008	138.75223	578.05804	14.121287	663.9375	1550000	210.19719	122.61415	383.5633	120.4337	575.6667	71841350.0	70933600.0	-20897.16	-0.011997964	2.8850641	26153.434260845184	970.2080451338522
156	403.6963	292.36368	1046.8083	88.72398	996.8	1560000	475.53305	233.68999	781.68396	214.66043	946.3333	96392480.0	95281480.0	-23110.945	-0.009530022	3.2750294	26309.542437791824	966.9319015248209
157	221.54265	162.45604	567.74115	0.29878283	535.1667	1570000	203.07942	58.773266	245.8309	119.973	572.0	104622660.0	103478440.0	-25208.303	-0.012848448	3.5488434	26460.44029569626	963.4746306809903
158	225.386	131.12071	550.25793	10.28283	551.7368	1580000	201.49852	236.40176	535.4212	20.379902	454.66666	129091750.0	128688670.0	-27482.56	-0.0031627468	3.9812121	26623.593665599823	960.4714170157155
159	264.60034	160.05362	595.414	23.476236	601.8125	1590000	353.4501	232.19133	681.56726	178.27478	714.3333	141422220.0	140233460.0	-28632.945	0.004760997	3.8057885	26769.696964740753	956.862333820901
160	278.6224	146.4304	557.3381	21.078403	664.93335	1600000	489.90808	182.73642	643.7439	233.15746	1050.3334	146768140.0	145811300.0	-29298.596	-0.023165433	4.318034	26934.1435174942	953.917582877477
161	315.7414	183.34842	774.13116	86.67159	692.5333	1610000	206.11688	44.4446	247.0739	144.34824	575.0	162962270.0	162022450.0	-31297.814	-0.0031190387	4.8833666	27095.19401025772	950.8561872746634
162	348.59732	254.20323	790.68445	28.240768	795.4167	1620000	92.12512	51.9726	165.57666	53.079815	326.66666	172714130.0	171701900.0	-33575.348	0.0037737263	5.004927	27241.23670911789	947.2775727570302
163	189.50755	117.138374	409.4089	21.477533	526.1579	1630000	415.36548	172.25298	609.2166	190.67865	927.3333	179679140.0	179052460.0	-34140.777	4.6936002e-05	4.743792	27401.392494916916	944.199311900334
164	345.1121	358.70428	1472.7249	13.077209	766.2308	1640000	163.93275	106.75077	263.8799	15.971869	359.66666	213489570.0	213724940.0	-35585.984	-0.012332741	4.875295	27555.06011199951	940.9044915966872
165	272.3343	221.0116	983.41425	14.81295	690.93335	1650000	529.59937	404.16605	1092.154	160.71815	974.3333	210038320.0	210692530.0	-37578.453	-0.014982886	5.7646155	27718.350863218307	937.9441958523761
166	332.45248	303.83643	919.29175	22.21084	720.6923	1660000	493.50845	431.96063	1076.0244	42.90392	1093.6666	243027330.0	243475820.0	-41314.652	-0.0026760246	6.0815964	27875.60174226761	934.7842349883542
167	673.8524	580.0913	1746.277	239.108	1488.4286	1670000	374.29214	57.289852	427.68884	294.82275	795.3333	287492500.0	288510620.0	-46828.97	-0.013592325	6.4866805	28034.58483839035	931.6882984817385
168	254.71245	177.61269	597.8266	79.401	684.5	1680000	467.57742	181.56937	646.1763	218.50319	986.3333	315102400.0	315683070.0	-49191.457	-0.018918402	6.846828	28126.84277033806	926.399980094887
169	779.99384	971.1435	3340.9658	149.15965	1633.4445	1690000	469.13248	343.11365	902.3969	63.286358	897.6667	346467600.0	347247140.0	-52957.465	-0.0059977276	7.5766735	28341.99952173233	925.167834455398
170	373.84012	247.99915	908.9669	36.122513	839.1818	1700000	803.3239	550.5623	1581.3043	387.16464	1505.3334	361205100.0	361612260.0	-56829.53	-0.010584859	7.947298	28501.527458667755	922.1082412866986
171	651.225	513.866	1733.4098	108.26024	1216.9	1710000	81.622665	73.832	179.00754	0.31294796	260.33334	352101540.0	351643230.0	-55963.562	0.015670115	7.7029996	28679.688511371613	919.6508304099358
172	365.4679	301.3993	1172.7472	19.033363	781.8461	1720000	306.60806	305.17404	731.3483	27.95388	623.3333	338689540.0	336974240.0	-52570.34	0.012226321	6.8525143	28836.183641672134	916.4988598912261
173	328.75516	215.71928	761.1201	17.694191	758.61536	1730000	602.9011	387.87152	1150.248	298.00266	968.6667	305013730.0	302532000.0	-50116.84	-0.010323754	6.737875	28995.556101322174	913.4438193543797
174	219.32764	114.076385	396.23428	30.836058	522.2105	1740000	638.6797	491.46185	1328.7645	221.94817	1152.3334	271965250.0	270910530.0	-46822.785	0.0067258547	7.060907	29154.90829396248	910.3927302148606
175	406.22287	601.8964	2191.5635	46.122944	767.2	1750000	613.8953	551.426	1386.7291	137.19014	1160.6666	174135710.0	174546200.0	-35941.28	0.015769908	6.6720543	29292.889905929565	906.6846875202087
176	641.68774	1503.1761	5128.9507	10.507836	1219.0	1760000	290.5262	236.88264	595.7148	18.286434	666.0	135455980.0	136163100.0	-27336.584	-0.006633907	6.1924977	29472.90535092354	904.2823232230816
177	290.38608	245.6734	892.1167	0.29896075	775.0	1770000	1230.7859	1329.4045	3110.672	268.58713	1819.6666	126322936.0	127225060.0	-22279.719	0.008595809	6.3462796	29644.502841472626	901.6171767806603
178	224.75171	174.89668	846.5472	25.653156	546.3333	1780000	418.1964	334.18448	837.19824	19.36246	880.0	133326980.0	134126660.0	-21002.984	-0.011766987	6.455528	29800.606725931168	898.4827121129197
179	1027.2542	1177.9502	3329.9216	89.52319	2054.8	1790000	405.05444	53.964046	475.32092	344.13083	999.6667	158194200.0	158918460.0	-21694.729	0.0012823436	6.5022902	29964.36469101906	895.5829669864485
180	287.54697	228.26082	938.4445	11.9745865	756.7692	1800000	357.3976	130.79115	463.99295	173.18944	945.0	174429660.0	174787420.0	-22024.31	-0.0041468	6.9908986	30095.162894010544	891.7085301717123
181	360.63712	226.55367	847.1644	30.248266	846.3333	1810000	258.05612	100.10823	360.28357	122.121124	654.3333	155190850.0	154279280.0	-20616.135	0.00084929296	7.114153	30222.63005256653	887.7549711293279
182	218.90561	166.91301	597.6176	0.29798913	554.7222	1820000	206.57521	26.572517	242.4329	178.90895	589.3333	136523220.0	134833460.0	-19992.354	-0.002034492	7.008821	30354.87778186798	883.960726587065
183	420.3669	337.9059	1156.5052	62.026474	907.1818	1830000	400.99194	125.28047	548.00696	241.85304	779.6667	107505440.0	106608560.0	-16984.66	0.013725253	6.69193	30490.252839803696	880.2741484371473
184	375.45114	347.0343	1348.7108	7.6840982	908.9091	1840000	422.5308	192.19646	671.3004	203.30678	857.0	130310750.0	128554540.0	-16190.988	-0.016883962	6.5891256	30619.71593594551	876.4338981392591
185	278.76224	260.68872	1123.9808	36.379265	640.73334	1850000	621.54254	247.12894	855.78644	279.79553	1343.0	112771270.0	111800264.0	-17460.113	0.007839726	7.0643387	30754.39256668091	872.7597890273944
186	558.12103	519.7434	1376.9735	140.51004	1257.1428	1860000	107.35793	78.4894	214.49225	28.640068	413.33334	118066264.0	117331610.0	-18237.258	-0.0016797464	6.7462077	30871.23363351822	868.5992258691874
187	747.274	386.98987	1077.3324	122.573555	1450.75	1870000	937.3089	976.5769	2318.341	236.01205	1936.3334	87005250.0	86345860.0	-18835.652	-0.0013339053	7.020913	30973.850406885147	864.0655238018317
188	424.83383	732.024	2965.9792	6.702682	1101.2858	1880000	271.39722	23.651388	304.36606	250.02666	532.3333	119849970.0	119599710.0	-20092.68	-0.01091123	7.3596463	31149.887954473495	861.5926455096995
189	306.45676	284.41022	1054.1127	35.882454	731.7692	1890000	90.6816	43.50922	150.38994	47.9525	338.0	126723064.0	126550390.0	-22652.92	0.0036506176	7.196825	31280.20638346672	857.8610392382326
190	217.92534	263.81555	1024.0437	10.392027	545.85	1900000	306.29758	210.50476	563.33984	47.717434	800.6667	153043920.0	153178910.0	-25029.887	-0.022634884	7.777699	31419.08562350273	854.3786441284313
191	293.1182	210.64293	869.5453	63.050762	781.2308	1910000	557.7629	135.26036	747.3658	441.02737	1148.0	195801810.0	195782820.0	-31015.373	-0.020202456	9.638464	31553.66708922386	850.7925942584482
192	324.76096	271.02237	1116.0836	61.789406	755.38464	1920000	603.61664	269.4395	929.1137	269.30115	1200.3334	197370400.0	196230000.0	-33941.645	-0.0008652312	9.700118	31687.046723604202	847.1884019661281
193	207.04166	145.01994	620.905	16.304697	553.2222	1930000	199.26068	11.0889845	214.79457	189.63039	510.0	200839090.0	198980690.0	-35085.02	-0.0069887177	10.29424	31819.540697336197	843.5750426478953
194	227.19289	115.75435	509.40305	97.80389	540.7778	1940000	307.06845	290.50452	715.19904	62.24309	787.3333	214039900.0	211750270.0	-36360.1	0.0060406355	10.094102	31950.27769780159	839.9299806903317
195	195.487	154.12796	718.3057	36.221123	496.57144	1950000	195.36021	109.45594	335.41885	68.24686	521.0	274763680.0	268218260.0	-38184.07	-0.00086006423	10.046245	32081.6792075634	836.3172784629031
196	183.76349	105.67364	545.2278	59.72017	538.7778	1960000	295.5371	128.68463	435.96655	125.07628	721.6667	272638180.0	265002770.0	-37942.824	0.0052445135	9.536708	32211.957063913345	832.690046525488
197	288.67297	192.37303	752.6267	37.9942	661.26666	1970000	357.53085	312.3352	798.24084	111.46653	827.0	261058050.0	255877440.0	-37300.715	0.027125543	9.2723055	32349.881764888763	829.2736188155745
198	320.013	288.42978	1191.5916	24.099531	689.06665	1980000	843.7497	735.7051	1829.7505	63.095478	1393.3334	312055600.0	304841500.0	-36905.797	0.003458542	8.895453	32486.41145348549	825.8330184000511
199	581.6876	344.3127	1179.1558	176.2798	1240.875	1990000	413.33133	111.75933	564.5654	297.94733	843.3333	277107460.0	269741100.0	-36323.87	-0.025419237	8.952645	32622.93209052086	822.403899410362
200	266.49744	94.38243	525.17236	177.5329	683.9231	2000000	162.65337	120.6567	289.30344	0.2986433	522.0	284467740.0	278241920.0	-35921.92	0.004872708	9.868004	32738.141353845596	818.453533822298
201	275.43332	164.54108	617.59576	58.69375	776.0	2010000	442.41165	79.76681	539.81824	344.43277	855.6667	294019840.0	287059000.0	-36004.113	-0.0051381574	9.8917055	32880.28235244751	815.1910798528498
202	309.7371	155.65363	683.9117	111.17383	784.7692	2020000	56.908413	34.435722	104.50268	24.177187	216.0	254848480.0	249583780.0	-35970.34	0.0011087345	10.037413	33013.464086294174	811.7171862625839
203	217.51886	206.85323	991.8725	25.600008	587.8823	2030000	117.180275	62.92601	173.94728	29.444817	303.0	229089980.0	224794700.0	-33967.53	0.012272511	9.50591	33138.9164648056	808.0671748574731
204	242.78716	168.09552	624.0595	16.886044	638.4667	2040000	69.09457	18.909576	90.01223	44.206715	264.33334	237160690.0	233040960.0	-32458.16	0.005466936	8.878131	33258.397228717804	804.2880375341651
205	215.07341	231.55447	1156.9021	17.157484	532.55	2050000	357.21338	220.28206	668.41235	189.25768	722.0	239420500.0	234916960.0	-31767.967	0.0066091786	8.7369175	33393.82689642906	800.9088564304802
206	572.3868	249.1379	901.3669	161.25047	1207.625	2060000	172.87701	223.99742	489.65646	13.896712	438.66666	283839170.0	279964900.0	-32294.422	-0.004736637	8.7931385	33524.487013339996	797.4271182557911
207	193.73712	142.79274	607.7658	29.954815	462.81818	2070000	128.59602	68.70273	188.05202	32.318535	355.0	265420080.0	261355040.0	-32516.604	0.0049325186	8.86021	33653.382091760635	793.9163407895684
208	192.5959	91.45729	377.11618	84.206566	552.2353	2080000	124.96732	47.06517	175.86363	62.37257	290.66666	300825540.0	295261900.0	-33822.902	-0.019125657	9.136964	33774.28340220451	790.2316308625998
209	245.0472	133.32072	506.49554	75.60664	609.8823	2090000	266.07635	136.1941	441.07605	108.90167	739.3333	322091900.0	315292860.0	-35495.734	0.008272016	9.29392	33914.177498579025	787.0036404951337
210	199.1864	121.33024	617.9073	84.18771	519.2353	2100000	225.521	80.3664	325.58972	128.81946	564.6667	306514370.0	302257860.0	-35926.56	0.0048638848	8.931511	34033.60163784027	783.3130535528774
211	209.41129	234.30537	1033.4299	13.201081	518.8182	2110000	426.9352	379.85843	942.36084	38.10813	883.6667	287898750.0	284022980.0	-35940.207	-0.00526225	9.183714	34182.676411390305	780.3154409540584
212	196.29825	102.006676	405.15442	8.454918	491.8	2120000	109.05782	72.079315	180.12929	10.238789	314.66666	319961900.0	315197730.0	-39451.258	-0.0114220185	9.78591	34309.71737027168	776.8237894885946
213	191.1176	91.583916	451.82913	35.984287	478.4762	2130000	178.94743	93.58717	310.22604	98.73818	536.0	353699620.0	346618140.0	-42371.11	-0.008882253	10.219641	34439.84818434715	773.4144310301646
214	183.5126	142.3038	648.8723	9.717487	450.5	2140000	208.17316	63.730896	290.09842	134.67395	520.6667	449752450.0	438434370.0	-45493.855	-0.0021964724	10.903646	34570.28296780586	770.0234368059123
215	150.3957	71.089226	329.0077	53.655983	442.65216	2150000	168.34418	80.81976	282.542	107.13487	513.0	382474460.0	374677440.0	-47120.484	-0.012874223	11.48118	34698.439217567444	766.5934245530949
216	159.29915	78.43103	330.23892	26.763458	464.2857	2160000	258.61914	85.49439	370.58765	163.12253	563.6667	380292480.0	374844930.0	-49596.13	-0.003977564	12.0024	34830.65656208992	763.2643876051461
217	150.793	66.97304	341.02695	17.866096	451.0476	2170000	134.21582	83.14629	197.10524	16.726643	348.33334	426959140.0	420230530.0	-52923.527	-0.008379033	12.05696	34955.60534286499	759.7877351582875
