Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	Q1val	Q2val	Time	remian_mins
138	60.450253	33.552803	124.09445	0.2980668	193.43137	1380000	42.644306	27.887684	71.756836	5.046125	173.33333	27245.701	22025.463	816.4429	-1686.8048	-1686.8811	8246.68747329712	360.5435827176352
139	55.36901	26.001408	117.32742	0.2981639	206.85715	1390000	20.154856	10.962922	35.649372	11.9402	76.333336	18791.602	19326.148	1001.67145	-2022.2571	-2022.2585	8328.82194852829	360.5161538458557
140	50.69561	25.461048	106.65724	0.29814467	196.23529	1400000	72.133316	23.201433	97.28238	41.30767	248.33333	27844.049	30262.479	995.3845	-1980.6368	-1980.6285	8412.818445205688	360.5493618965149
141	57.53769	24.582253	108.74651	0.29806674	221.91112	1410000	72.536156	15.400161	85.71547	50.930614	196.33333	14428.194	14147.831	1008.63837	-2018.9946	-2018.9982	8495.750365018845	360.51706627652436
142	58.653156	28.124674	110.210495	7.6556964	196.13725	1420000	45.067005	38.10513	98.784805	14.493275	134.0	10677.541	9558.183	1059.543	-2130.1838	-2130.1963	8571.105380535126	360.1473856678591
143	53.580482	29.554508	107.35391	0.2980667	185.81133	1430000	59.730366	28.921808	93.186615	22.625393	200.33333	11890.216	9945.083	996.68604	-2009.6174	-2009.6432	8655.542781591415	360.14321360988214
144	55.691444	29.23203	107.65494	5.327402	195.8077	1440000	47.974598	37.58578	98.34291	8.082916	125.0	12989.514	11640.683	893.32623	-1801.8867	-1801.9222	8739.822784662247	360.11306839298317
145	57.848137	29.533781	114.48506	0.2982417	191.67308	1450000	71.527794	9.116354	84.358	64.01668	251.0	9975.393	8739.221	785.97614	-1601.8198	-1601.8499	8821.96638584137	359.97678925867734
146	51.3974	29.427309	105.10169	0.29814443	194.41176	1460000	71.179184	28.208292	110.11679	44.19648	251.0	7331.2144	5653.7725	669.34143	-1385.0038	-1385.0164	8906.164306640625	359.90663975036307
147	52.667213	30.034487	106.24586	0.29814443	190.4151	1470000	45.426685	40.99288	102.3895	7.6150665	135.66667	4165.415	2798.0515	553.2646	-1156.2582	-1156.2579	8986.740006685257	359.6733811626899
148	63.06025	29.19069	109.895996	0.29709446	202.28572	1480000	50.318253	32.397526	77.567894	4.795275	173.0	2844.567	1724.4142	450.70728	-958.08765	-958.0955	9070.119906187057	359.5362845317738
149	52.612175	30.270248	104.83436	0.29836947	194.54903	1490000	59.953815	31.26982	98.01667	21.425804	197.0	2348.0105	1318.1407	349.08142	-752.33716	-752.3525	9152.945405244827	359.3606081456946
150	52.99441	30.638924	97.62447	0.29709443	187.74074	1500000	57.843414	24.76381	81.66503	23.700487	179.0	1878.6206	944.0035	274.89966	-601.32434	-601.33594	9238.336019992828	359.26862294409005
151	63.93083	28.207047	107.46132	7.6556926	219.2889	1510000	61.785294	6.9731894	70.990814	54.119553	251.0	1449.0817	819.5853	235.9977	-508.11462	-508.1211	9316.289344072342	358.87251443139235
152	63.280304	29.104607	115.31251	7.143838	218.78261	1520000	61.354816	9.937526	71.938416	48.05538	248.0	1221.5702	703.53735	203.98038	-444.26108	-444.25958	9403.540985584259	358.8193270269193
153	57.67861	30.685867	111.89157	0.29811394	199.48	1530000	54.08194	38.03082	80.977844	0.29824167	167.66667	1092.743	595.5643	173.28604	-386.01703	-386.01437	9484.412138700485	358.5066461653751
154	49.778297	30.171154	108.24455	0.2981445	178.01785	1540000	60.828114	6.4558887	69.50518	54.03008	251.0	1021.1068	514.81445	164.23804	-370.2456	-370.24023	9568.42845416069	358.298294883889
155	61.420116	24.737219	104.82968	0.29709443	223.0	1550000	60.906677	2.8548841	64.58542	57.62658	232.0	917.6818	492.77902	161.87668	-362.90503	-362.90225	9652.178943872452	358.0647027211805
156	67.14039	25.11274	112.98818	13.633969	226.47728	1560000	44.746937	20.314804	72.82306	25.432943	155.33333	811.8456	458.0363	155.9339	-348.5502	-348.54626	9733.772512674332	357.73693846494723
157	58.505035	27.297182	115.15075	0.29800004	205.77551	1570000	73.712105	13.5020075	90.35033	57.27921	251.0	759.85974	437.07806	158.86934	-351.55545	-351.55307	9817.11922955513	357.45986150852434
158	58.590733	28.945467	101.73579	0.2982417	202.04	1580000	82.40212	5.612313	88.682465	75.05897	251.0	722.49286	435.1673	168.45566	-367.88452	-367.8814	9904.452033519745	357.3125100270102
159	56.795753	28.059965	101.82183	0.2981139	202.65306	1590000	62.163086	39.282143	91.694305	6.6475	175.33333	664.11584	435.97568	182.28998	-389.8757	-389.87387	9986.841427564621	356.9720048715234
160	60.686768	27.849674	114.29897	0.2980668	214.70213	1600000	40.26579	7.5872197	48.81938	30.378654	191.33333	645.659	471.24042	194.34686	-403.9231	-403.92148	10071.538592100143	356.7003250946601
161	63.152832	23.122326	99.69176	10.594768	221.22223	1610000	38.342678	22.148037	67.38337	13.659555	155.33333	612.58704	496.8509	204.50153	-413.7502	-413.75204	10154.397785186768	356.3499843535216
162	50.41312	26.931713	109.45689	0.31250507	196.92	1620000	57.66167	34.08849	105.8685	33.22074	201.0	561.55676	540.8249	201.39526	-401.37006	-401.37256	10236.301560163498	355.9536961947449
163	62.39491	27.869722	109.84437	0.29806668	208.22917	1630000	79.34632	18.751366	93.58244	52.8525	240.0	520.25354	517.19684	182.49129	-361.13846	-361.14316	10315.491652011871	355.4520129250115
164	52.466778	31.378504	107.048164	0.29709446	180.64285	1640000	21.166462	7.0238814	30.595987	13.747	114.0	483.5995	470.42117	171.33615	-340.51236	-340.51755	10402.976766824722	355.2235968834017
165	61.992367	28.021002	111.80394	0.29836944	206.79167	1650000	32.672523	28.972858	70.609116	0.29709443	111.333336	498.225	431.39166	165.63562	-330.7538	-330.75876	10485.620173931122	354.816440188644
166	55.7281	27.938652	108.0413	0.29709446	198.52942	1660000	76.28036	10.765285	88.857315	62.562065	251.0	528.98157	395.55353	162.70236	-327.87985	-327.88098	10568.384747505188	354.4016571554793
167	63.609108	21.60449	109.59121	7.981049	230.18605	1670000	63.920704	24.203018	96.17044	37.86382	245.66667	529.8108	418.456	160.51492	-321.23657	-321.2393	10645.033898353577	353.7720846141884
168	55.417206	27.216398	104.87819	0.29816392	206.9796	1680000	57.416523	32.20749	90.18595	13.6346	186.0	475.08795	371.74103	159.0101	-318.7487	-318.74857	10732.267112016678	353.48340087239706
169	65.13132	22.276861	106.68963	7.143833	221.2889	1690000	62.76859	26.25513	98.07327	35.157215	197.0	463.4733	328.90005	157.65257	-317.70227	-317.70386	10817.079889535904	353.1019174675265
170	48.11146	29.021545	118.02071	0.29709446	180.36363	1700000	61.919357	13.475575	79.554535	46.845806	219.66667	469.10822	279.7042	146.37155	-300.02798	-300.03015	10894.41830611229	352.46647457866106
171	59.59811	30.571983	107.11035	5.327393	197.07843	1710000	55.75818	6.4967504	64.92863	50.684296	251.0	439.99518	206.42424	139.42325	-292.31445	-292.31226	10972.928743124008	351.86097039497855
172	58.49699	27.546566	116.84067	5.046129	208.1875	1720000	49.06668	29.450651	73.08981	7.5902557	170.33333	419.02243	173.01042	124.19081	-269.33878	-269.33868	11055.677978992462	351.38201324791874
173	54.55995	24.747498	97.84982	0.2982417	200.64	1730000	44.096405	22.449657	71.41155	16.424814	170.66667	391.3403	168.03372	111.82815	-242.3506	-242.35132	11141.175289869308	350.97922151440144
174	57.720425	30.278124	114.49309	0.298175	199.6	1740000	68.05368	19.397095	82.048065	40.623947	207.66667	364.0684	178.9263	107.89132	-229.22626	-229.2272	11226.153367042542	350.54846716374726
175	60.977276	28.512861	116.541855	4.783804	206.5	1750000	59.821354	27.286533	93.20068	26.362745	246.0	346.25488	197.18376	108.740715	-226.85213	-226.85286	11307.095215797424	349.9815185546875
176	64.3985	24.91953	104.64347	0.29813612	221.84445	1760000	71.376915	19.202353	98.15624	54.0826	214.66667	348.2131	236.35753	117.627594	-240.47871	-240.48125	11393.040189266205	349.55918759595266
177	52.72518	29.706488	107.346695	0.29709443	190.22641	1770000	26.999868	20.991669	56.663723	11.1595	98.0	361.27246	272.7717	124.68311	-253.27217	-253.27408	11475.442591190338	349.017698365955
178	55.222767	27.794018	101.535706	0.29824167	205.18367	1780000	25.658447	10.531249	39.274902	13.624809	143.33333	332.5257	244.0799	121.29558	-245.98613	-245.98862	11559.361727952957	348.5125913801711
179	60.293713	28.51421	118.51785	0.29814446	210.36171	1790000	64.66362	23.096386	96.54701	42.57769	236.0	312.7585	210.97733	123.12165	-250.10204	-250.10674	11642.707892417908	347.9803755270037
180	54.572918	28.78587	113.88501	0.29800278	203.9796	1800000	59.145664	2.4593446	61.957153	55.96673	226.66667	292.25272	176.31628	123.06488	-251.38419	-251.38602	11725.044183254242	347.40871651260943
181	62.285088	28.738117	115.80889	0.29709446	215.02127	1810000	99.0062	6.9161844	108.14807	91.42361	251.0	283.86847	159.64642	116.07781	-241.0703	-241.07161	11810.921196460724	346.9322155884617
182	58.26628	31.168428	115.96923	8.082923	194.52942	1820000	87.380165	4.587684	93.21172	82.00167	251.0	273.4987	148.9832	106.00731	-222.43959	-222.43939	11894.81088423729	346.38734989781955
183	63.259655	30.52343	111.87357	0.29824167	206.04082	1830000	72.56539	15.375764	86.51838	51.14567	235.66667	259.83395	141.96649	97.12782	-203.96286	-203.96397	11974.45447397232	345.71057084438354
184	64.96348	22.33701	108.861206	9.693591	228.18605	1840000	59.743343	14.596251	79.32491	44.29594	251.0	252.82832	136.88669	90.224686	-188.49876	-188.49866	12059.034455537796	345.16801517873574
185	56.61987	29.560461	100.51274	0.29709443	198.37254	1850000	42.929424	16.42476	57.431835	19.964556	198.66667	249.01724	140.4949	87.314445	-181.57431	-181.57523	12142.254450082779	344.5774911171681
186	57.593792	28.035477	107.736015	0.29806668	194.47058	1860000	42.23502	22.282238	73.63468	24.234512	229.66667	250.1318	144.3716	88.00193	-183.92435	-183.92508	12222.554305553436	343.8962411733511
187	60.65608	27.378277	109.23214	5.0461264	210.875	1870000	33.560474	19.80515	59.37766	11.246	122.666664	259.82935	150.54245	92.092674	-194.49556	-194.49698	12306.270268440247	343.30326146601357
188	55.439598	28.769653	108.345924	0.3192162	192.25	1880000	82.09572	14.880145	98.68766	62.58999	251.0	269.1464	158.68974	96.01598	-204.34734	-204.3483	12393.49714589119	342.7988571938048
189	61.898304	28.512804	106.28043	7.8106694	208.95833	1890000	46.895718	26.373018	70.597046	10.105333	180.33333	278.69537	170.30505	93.33193	-199.5884	-199.58817	12473.686674118042	342.0914069977177
190	66.68503	28.951977	109.20895	7.571087	229.04651	1900000	49.47994	33.03651	88.6606	7.8493333	177.0	278.66425	171.1859	90.132515	-194.66792	-194.66638	12556.561750411987	341.4503633559796
191	65.5323	24.47459	111.70113	0.29814443	222.7111	1910000	47.231174	36.248264	93.7557	5.327389	173.66667	272.68915	172.97371	88.07773	-188.40411	-188.40234	12637.12027478218	340.7391068533453
192	55.387867	29.921482	110.737175	4.783801	196.43137	1920000	34.422283	18.488195	57.773796	12.560744	145.0	275.81216	178.18658	84.011246	-179.9083	-179.90834	12723.41381239891	340.1746053754456
193	58.005936	29.38867	107.83041	0.2981639	212.85106	1930000	66.15273	23.104727	98.07594	44.155884	228.0	290.67435	193.80641	79.308464	-170.98563	-170.98555	12803.644107103348	339.44030575025477
194	60.299187	31.641775	107.77588	0.29800278	193.82692	1940000	60.798504	23.545897	93.399025	38.623005	242.66667	309.02933	214.12946	76.423676	-163.14719	-163.1473	12890.51522898674	338.8743693967455
195	55.79167	27.760054	100.623764	0.2981639	199.26	1950000	85.42219	15.985743	104.458626	65.34336	251.0	318.56625	233.85535	78.14501	-161.73581	-161.73465	12974.512602806091	338.22447380275815
196	60.299053	28.139849	117.00177	0.298175	213.91489	1960000	70.32411	15.855493	87.80088	49.41951	247.66667	308.00677	250.85724	85.2192	-172.57422	-172.57394	13058.824442148209	337.57505356957313
197	57.34456	26.738564	100.62519	6.6475015	212.82979	1970000	15.38224	7.5030856	25.526634	7.6150665	63.333332	298.07764	240.66823	89.75443	-182.9188	-182.92093	13138.96473312378	336.81102486019813
198	57.615406	25.606375	105.66656	13.659563	209.33333	1980000	66.617546	34.546825	94.03762	17.888527	194.66667	298.58994	257.91483	92.661064	-187.82924	-187.83064	13222.56986951828	336.1293013726019
199	57.47376	29.16757	110.466125	7.143827	196.28	1990000	65.88908	14.366155	78.85721	45.86063	246.0	311.91946	273.54495	98.27942	-198.53764	-198.53815	13305.097688674927	335.41326666099945
200	57.0127	27.225506	107.16399	0.29800278	215.85106	2000000	53.390797	3.5123918	57.936367	49.383453	251.0	325.16324	284.07443	99.193954	-200.92375	-200.92348	13389.495385408401	334.73738461136816
201	55.95591	27.422684	105.08491	7.5902576	201.08163	2010000	66.93029	23.890036	100.49039	46.77525	251.0	329.74222	285.2073	98.868546	-200.56131	-200.55923	13468.657930850983	333.9244378912113
202	59.13569	30.831177	105.96159	0.29828888	202.32	2020000	46.7075	20.070072	68.88775	20.279867	198.0	338.14023	288.9016	95.635086	-195.42279	-195.42128	13555.317071437836	333.29079925777893
203	59.8015	30.965242	110.19216	0.29800278	196.84314	2030000	68.194176	19.301718	85.72289	41.308212	196.33333	344.4856	287.43878	93.80673	-192.13408	-192.13315	13639.993782043457	332.600833572484
204	55.298145	30.397074	118.04649	4.7838006	193.0196	2040000	45.01294	6.6578603	53.494736	37.23156	202.66667	325.78467	283.4008	90.78284	-185.22057	-185.21886	13714.196688890457	331.65050812811637
205	61.229565	23.488123	105.47591	6.647501	221.30435	2050000	33.4838	18.42545	51.16276	8.066125	119.333336	290.5522	255.94238	85.615364	-175.0419	-175.03914	13803.266293048859	331.05394765594144
206	52.138973	27.900396	113.44329	8.066127	193.29411	2060000	43.94974	7.880382	53.57152	34.26888	216.0	264.89264	235.42464	80.955444	-165.46526	-165.46419	13883.720443964005	330.24383577467165
207	56.25669	27.528631	103.72827	0.29814443	203.28	2070000	87.59316	18.082294	108.48396	64.375336	251.0	255.04762	222.93404	75.20672	-156.29012	-156.29128	13970.609669208527	329.58040521728435
208	60.230953	30.06967	113.68728	4.795275	206.47917	2080000	68.17994	21.39191	96.79646	45.37216	251.0	251.4036	210.93164	66.12982	-140.88548	-140.88608	14050.369124889374	328.7426109070197
209	58.087517	26.361671	106.80723	0.29828888	214.17021	2090000	61.905743	32.541565	84.9555	15.885042	190.66667	245.23848	201.28966	58.449284	-126.16265	-126.16429	14135.49070763588	328.024545101686
210	59.055073	25.868061	110.4236	9.010363	218.84445	2100000	39.64947	22.997316	60.531082	7.6150665	176.66667	234.24886	194.03862	51.794846	-113.5698	-113.57057	14214.75130701065	327.16491100693503
211	55.21863	31.27873	107.95796	0.29830277	198.96	2110000	71.55959	12.550784	81.7687	53.880707	235.66667	229.99048	192.6873	45.37131	-100.34633	-100.34707	14296.142849683762	326.3495484425747
212	56.575718	28.499744	114.89033	0.29836944	193.59616	2120000	31.688498	10.830988	39.721577	16.377373	185.33333	231.1223	195.88466	41.30765	-90.827095	-90.82864	14378.046244859695	325.54066966794574
213	52.15611	28.81292	105.39194	0.298	195.0577	2130000	76.30279	11.64117	85.79258	59.907436	220.66667	225.44693	191.42502	40.28583	-87.03253	-87.03349	14465.704889535904	324.85581400806734
214	59.219383	28.69797	108.08086	0.29709443	210.23404	2140000	30.777029	21.574768	47.23327	0.29806668	103.0	212.83884	181.80307	40.377296	-85.10355	-85.10397	14545.24930024147	323.982967252969
215	53.606182	30.844612	116.46757	0.2981639	184.33333	2150000	47.411465	21.16877	77.21011	30.021057	245.0	207.43446	174.94617	41.381733	-86.3775	-86.377396	14630.433804988861	323.23051426992856
216	57.31759	25.991993	106.48773	4.7838	212.74467	2160000	75.920044	16.503716	99.225426	63.17033	251.0	193.64911	165.85275	41.190926	-86.19448	-86.19507	14709.968462228775	322.3480743057198
217	62.850178	29.15239	109.267395	7.571084	207.8125	2170000	37.893845	31.627983	82.01725	9.48095	100.0	177.64168	146.36049	40.48254	-85.70727	-85.70693	14796.006481647491	321.602905829601
218	59.643387	30.38779	109.022095	0.29830277	201.84	2180000	53.678402	15.771288	75.406456	38.453297	251.0	167.81342	135.86247	39.480026	-85.23079	-85.23159	14876.7573928833	320.7374300043517
219	51.5616	29.195868	109.0193	0.29836944	194.07692	2190000	47.077717	27.0905	72.240105	9.476859	179.0	160.67088	122.67699	39.94203	-88.83745	-88.83759	14965.438371658325	320.0371523719944
220	57.873257	28.660585	110.95107	0.2981639	200.55103	2200000	62.421574	28.414564	85.00218	22.344671	201.66667	158.9271	120.29058	40.321575	-89.82513	-89.82507	15039.942855119705	319.02909084594614
221	65.38662	30.4669	111.33418	0.298175	206.38776	2210000	47.867493	28.148731	81.22516	12.374403	179.66667	157.92264	119.823074	39.996803	-87.8432	-87.84319	15121.812635660172	318.1738857428412
222	59.470993	25.4466	104.37925	4.795275	204.36734	2220000	39.1534	16.658041	61.204887	20.948906	186.33333	156.47995	122.56462	38.281643	-82.99046	-82.98994	15203.742495775223	317.31534635841666
223	61.091564	30.889383	113.323235	0.29806668	206.25	2230000	25.767866	27.48531	63.931446	0.29709443	96.333336	162.05252	128.23427	37.27987	-79.88418	-79.884125	15279.881276845932	316.33237021092344
224	59.86809	31.638977	116.93658	0.29824167	196.03922	2240000	62.281574	13.434424	80.93236	49.819794	214.66667	169.35692	139.6525	37.687496	-79.68688	-79.68627	15366.811633348465	315.56845317014626
225	56.317173	27.34962	111.19391	0.29813612	209.5	2250000	76.155624	6.803273	85.77327	71.11775	251.0	172.74297	145.04866	37.566204	-78.64608	-78.64688	15452.909401416779	314.7814877872114
226	57.220493	26.794508	108.78621	0.29709443	208.47917	2260000	46.05603	32.418793	71.41267	0.29828888	167.66667	167.39748	142.079	36.656586	-75.63133	-75.63162	15532.9993019104	313.8673899949476
227	57.38506	29.038588	100.180084	0.29800278	205.79591	2270000	54.81593	10.751656	69.12221	43.20241	251.0	165.75275	143.96472	34.576572	-70.26111	-70.26113	15613.876026630402	312.96535645224446
228	58.516438	28.236183	104.469955	0.29709443	205.52083	2280000	88.9253	21.437675	104.93136	58.623947	248.0	155.5598	140.74615	33.082874	-65.80362	-65.80295	15693.0556807518	312.0256684824737
229	62.505783	26.706726	114.29586	7.6556673	210.97917	2290000	34.40217	19.353245	61.113636	15.879693	136.66667	149.8878	139.55266	31.281395	-61.573376	-61.57433	15773.557937383652	311.1087482320169
230	53.473114	28.808012	105.291985	0.29814443	196.76471	2300000	51.113483	29.578785	83.40631	11.9402	174.0	142.94585	133.6724	27.913528	-55.03401	-55.03545	15859.645729541779	310.297416424233
231	62.549473	27.209896	105.32894	5.3273892	217.53334	2310000	70.31967	0.71617943	71.2586	69.5213	251.0	134.38078	123.988304	24.11152	-47.71697	-47.7169	15938.689401626587	309.3439717688946
232	56.04757	28.591408	107.80748	0.29800278	203.83673	2320000	56.446156	9.387465	68.710655	45.9124	229.66667	127.11232	113.87386	21.923923	-43.828953	-43.829563	16023.439565181732	308.497255977954
233	61.080204	23.399727	103.16659	0.29830277	221.08696	2330000	55.662945	30.003063	77.41381	13.23675	154.66667	116.05124	101.31819	19.211664	-38.76886	-38.768772	16111.067051887512	307.7006368142341
234	54.963554	29.562504	111.524284	0.2981639	191.51923	2340000	64.86667	14.178904	81.5347	46.87892	243.66667	103.971695	91.94612	16.3432	-32.854008	-32.854805	16187.43196606636	306.6849645811947
235	58.907196	26.949385	112.57641	0.2981639	216.34782	2350000	56.581833	38.996067	106.444176	11.246	153.33333	94.88969	84.29907	13.93089	-27.84753	-27.847395	16269.742819786072	305.7788543920145
236	60.91684	26.7427	113.85126	0.29800278	210.0	2360000	40.666054	13.924036	57.682777	23.57623	205.66667	85.7376	76.17051	12.582344	-25.198559	-25.199026	16353.75071144104	304.9004369751882
237	56.859585	28.033493	106.90761	0.29709443	197.32	2370000	68.73812	34.098816	116.959175	44.25143	196.66667	76.83272	68.64432	12.743331	-25.423922	-25.424461	16432.320379018784	303.91703652820837
238	59.154797	27.767641	110.32906	5.0461254	209.77083	2380000	45.230206	29.97711	85.88447	14.493275	188.0	67.43287	59.410866	12.616203	-25.17168	-25.171547	16515.809351682663	303.02115194877655
239	54.26946	25.586153	103.52901	5.3273892	211.40425	2390000	62.625744	33.593746	101.55502	19.577362	200.66667	63.99717	55.70046	11.178304	-22.370623	-22.37067	16601.74047446251	302.16556928771314
240	60.251747	26.25272	102.01927	0.29830277	212.87234	2400000	43.155712	14.048092	53.35162	23.291039	162.66667	62.656895	54.334114	8.372014	-16.710436	-16.710203	16682.943248987198	301.219808640745
241	56.006874	28.628756	107.93381	0.29806668	203.66	2410000	72.01903	15.213777	92.245056	55.55233	251.0	58.61377	50.590763	5.6085386	-11.217612	-11.21761	16768.369624853134	300.34631621910165
242	55.559708	30.124332	110.124054	0.2981639	193.52942	2420000	36.745174	22.155455	65.36655	11.39325	151.66667	54.625607	47.270927	3.0787468	-6.219477	-6.2193613	16849.768384456635	299.3967109465402
243	58.386856	24.538586	98.96825	0.298	218.10869	2430000	58.7607	19.99231	74.95831	30.592846	196.33333	54.88123	46.8348	1.7346892	-3.42442	-3.4243388	16933.825031757355	298.49060582418014
244	52.471043	28.687595	104.14618	0.29800278	191.21153	2440000	50.390614	40.03421	98.28658	0.29709443	164.0	53.501137	45.981236	0.75739026	-1.4920439	-1.4923482	17019.100766420364	297.6017620190897
245	64.272446	22.388308	103.50489	0.298	224.22223	2450000	47.059433	4.7795596	53.35176	41.775223	251.0	52.817932	45.56166	-0.31259236	0.64904374	0.64869744	17094.13086915016	296.53084158702774
246	59.481773	28.223969	108.06126	0.29830277	210.74467	2460000	74.60192	11.605055	85.276985	58.468636	251.0	54.79287	47.48691	-0.96365356	1.9107372	1.9105083	17179.84335589409	295.6422907922972
247	47.44315	30.796465	110.83517	0.29709443	174.17241	2470000	59.45107	33.81215	85.044876	11.674033	182.66667	57.309204	50.30424	-0.32230762	0.6437624	0.6432636	17253.457459926605	294.54282976519244
248	59.076324	29.66257	100.05983	0.29806668	199.8	2480000	71.51427	37.901676	102.1423	18.105	194.0	56.91309	49.70681	0.7574856	-1.4874749	-1.4878712	17336.529663324356	293.6025184756325
249	57.783638	27.471386	107.3179	0.29813612	211.59575	2490000	77.38868	18.177303	92.29577	51.798008	244.0	55.96947	49.422485	1.9145062	-3.7590842	-3.7591307	17418.504650115967	292.6402052877898
250	63.803932	28.180168	113.40251	0.29814443	218.69565	2500000	75.01709	24.69435	108.02386	48.632847	251.0	52.239258	46.420696	2.448823	-4.932465	-4.932813	17500.17604780197	291.66960078080496
251	53.194454	28.432463	100.2383	0.29814443	202.7347	2510000	19.71205	11.795132	36.19984	9.27675	67.0	49.889107	44.730377	3.3812704	-6.808442	-6.8086214	17583.186135292053	290.71801775503917
252	58.846035	30.736153	112.37089	0.29709443	206.9375	2520000	61.991516	26.48903	87.57737	25.50204	205.0	48.066303	43.233463	4.4740314	-8.977509	-8.978487	17662.66710639	289.705121835199
253	59.226757	31.597788	114.125145	0.29813612	197.17647	2530000	44.13075	29.974817	84.41546	12.560744	147.33333	46.662243	42.282818	6.0434527	-12.092019	-12.092511	17744.20264840126	288.7231919578099
254	56.76618	28.890955	110.524284	0.29709443	205.65306	2540000	76.507904	11.152861	89.76712	62.480705	251.0	45.973232	41.244015	7.91059	-15.785568	-15.785689	17824.752453804016	287.7223821090901
255	57.614334	25.529942	108.39179	0.298175	207.875	2550000	67.31974	11.7251835	82.82933	54.484653	251.0	44.87669	39.92141	8.988765	-17.906809	-17.906982	17908.070845365524	286.7632259399283
256	52.775074	26.616184	100.344154	0.29806668	195.33333	2560000	39.30312	24.291796	67.38438	8.12425	165.66667	44.593655	39.204227	9.642958	-19.285603	-19.285595	17986.2522251606	285.7191108532871
257	55.31596	27.543695	106.093506	6.6475	197.17647	2570000	40.60803	25.209232	72.7408	11.16734	182.0	45.06524	39.496857	10.057111	-20.101963	-20.101944	18071.06362056732	284.7774616572643
258	57.709286	25.25881	105.27761	7.981042	213.0	2580000	62.47822	5.6214466	70.31391	57.397434	251.0	44.962334	39.146145	10.9740095	-21.96726	-21.967043	18155.226595401764	283.82201782018336
259	60.934196	30.583765	106.749855	0.29800278	202.85715	2590000	57.80016	35.397335	97.84902	11.765667	183.0	42.625652	37.14729	12.0249195	-24.019106	-24.01906	18229.22649359703	282.70550738269304
260	56.418346	31.145025	109.00301	0.29806668	201.7347	2600000	55.475933	30.88465	94.50938	18.98614	197.66667	41.269608	36.016834	12.720925	-25.470978	-25.47058	18318.577534675598	281.82426974956803
261	66.90391	29.64381	112.33416	0.298	218.78261	2610000	33.520172	13.427435	52.3445	21.94525	173.66667	41.28012	36.004578	12.9538	-25.944847	-25.944742	18397.806278944016	280.7838889096889
262	56.884594	24.012383	98.45977	9.7252445	210.02083	2620000	41.207615	29.072512	81.92944	15.935914	151.0	41.305126	36.381397	13.622322	-27.282673	-27.28243	18485.380486488342	279.86771981916354
263	50.54739	28.502354	112.940125	0.29806668	191.40384	2630000	28.147833	30.991512	71.38153	0.29830277	99.333336	40.581657	36.20294	13.935743	-27.901587	-27.900827	18564.210310935974	278.8160864010963
264	66.27388	25.164185	105.18652	7.6150665	222.91112	2640000	61.30937	12.511021	73.07078	43.981377	240.33333	40.190994	36.19535	13.879609	-27.792393	-27.792425	18643.012437343597	277.76205397651654
265	59.815514	27.164097	110.190605	7.810667	213.42554	2650000	31.870108	19.245157	48.353218	4.87237	140.33333	41.053925	37.160965	13.791635	-27.615162	-27.61475	18728.70593905449	276.8079179530623
266	56.39995	25.948324	100.167854	0.29830277	211.2766	2660000	82.68906	15.921631	104.08479	65.915474	236.0	42.22422	38.449226	13.507514	-26.99263	-26.992828	18802.935651540756	275.68213923793087
267	60.41424	25.14632	116.5735	11.6255	220.08888	2670000	61.615005	8.0162735	72.83971	54.62588	251.0	43.002026	39.345966	13.762081	-27.530527	-27.529968	18889.84121990204	274.7398878910717
268	55.576565	30.125877	106.04601	0.29824167	190.81133	2680000	77.20709	8.180676	84.47094	65.776924	251.0	43.12311	39.473946	13.762012	-27.540594	-27.540682	18965.744792699814	273.63512386101394
269	57.228657	29.939552	109.80912	0.29828888	190.21153	2690000	71.60752	20.541927	94.02453	44.397003	246.33333	43.136524	39.757736	13.432827	-26.873692	-26.873291	19049.7655749321	272.6453437133793
270	57.309116	30.632055	114.82711	0.29709443	200.5	2700000	50.510433	23.460957	75.121925	18.93475	197.0	42.23056	38.942295	13.519249	-27.071768	-27.071444	19131.474467277527	271.61969921323987
271	63.1574	25.40752	106.907585	0.29807466	216.53192	2710000	86.67092	20.5711	104.35179	57.823097	251.0	41.0482	37.68886	13.8342	-27.672146	-27.671974	19217.731167316437	270.6556234377043
272	61.652878	32.60624	111.07377	0.29806668	202.42857	2720000	38.11613	21.79233	67.70547	15.85743	136.66667	40.024303	37.168186	14.14244	-28.257719	-28.257713	19293.26550078392	269.5382680123343
273	57.36345	29.683437	111.00726	0.29811388	210.54167	2730000	57.846874	19.909042	77.3675	30.514885	251.0	39.011536	36.271904	13.9519825	-27.913721	-27.913572	19380.932996988297	268.5880213703137
274	60.690544	26.811913	106.9449	0.29806668	211.85106	2740000	38.49099	18.776556	51.781555	11.9369335	143.0	37.616386	35.328106	13.791825	-27.575565	-27.575716	19462.667778253555	267.55248890607606
275	57.354877	28.868597	106.23771	9.48095	202.08163	2750000	57.072765	33.657726	95.99522	13.882944	186.66667	36.32384	33.721794	13.975485	-27.938498	-27.938065	19537.74573779106	266.42380550232804
276	55.955082	29.156456	112.1629	0.29800278	198.68	2760000	23.185614	24.157145	57.337025	5.327389	96.333336	35.568302	32.961098	14.360569	-28.731148	-28.73107	19614.840300559998	265.32151129579773
