Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	LossQ1	LossQ2	LossPi	LossAlpha	Alpha	Time	remian_mins
1083	855.2537	0.0	855.2537	855.2537	1000.0	1083000	813.4012	40.18619	870.22015	783.9428	1000.0	1.2968922	1.3122338	-81.0519	-0.09475079	0.00096887193	19885.41220998764	280.6236225867059
1084	892.92316	0.0	892.92316	892.92316	1000.0	1084000	822.16626	11.065168	833.4694	807.1426	1000.0	1.3172151	1.3394297	-81.13424	-0.1374028	0.0009792037	19892.76723575592	280.16258897722724
1085	874.4612	0.0	874.4612	874.4612	1000.0	1085000	835.49146	73.46853	903.12836	733.36945	1000.0	1.2928951	1.3034514	-81.14189	0.16978075	0.0009725161	19900.464344978333	279.70698732384886
1086	748.86475	0.0	748.86475	748.86475	1000.0	1086000	916.72076	33.090843	942.13995	869.9832	1000.0	1.2778453	1.3070353	-81.2198	-0.049703073	0.0009900735	19908.200796842575	279.2525403262795
1087	926.71356	0.0	926.71356	926.71356	1000.0	1087000	591.0026	355.47635	850.79535	88.37856	712.3333	1.3171366	1.3228503	-81.29432	0.3008892	0.0010281906	19915.36083984375	278.7906232123066
1088	775.5926	0.0	775.5926	775.5926	1000.0	1088000	866.55975	37.951305	913.8088	820.8876	1000.0	1.2926776	1.3066723	-81.35282	-0.040484466	0.0010362444	19923.213886737823	278.3390175186536
1089	915.5443	0.0	915.5443	915.5443	1000.0	1089000	799.8589	123.003586	894.2811	626.12445	935.0	1.326303	1.342267	-81.412346	-0.03523204	0.001065701	19930.816524267197	277.88450953406516
1090	892.852	0.0	892.852	892.852	1000.0	1090000	690.3045	233.93611	878.5486	360.57205	832.0	1.2751132	1.3113592	-81.48686	-0.1504461	0.0010477355	19938.169313669205	277.4271265224944
1091	819.492	0.0	819.492	819.492	1000.0	1091000	842.238	60.07879	885.25146	757.276	1000.0	1.3363911	1.3326677	-81.5587	0.20823602	0.0010303378	19946.140025377274	276.9789380077044
1092	865.7441	0.0	865.7441	865.7441	1000.0	1092000	877.209	25.863947	911.3927	848.8468	1000.0	1.2540141	1.2750034	-81.61755	-0.077610075	0.0010633267	19953.903742074966	276.5284584392267
1093	903.9485	0.0	903.9485	903.9485	1000.0	1093000	892.20514	8.878819	904.6899	884.8011	1000.0	1.2460808	1.2615674	-81.682175	0.08195796	0.0010586921	19961.787885189056	276.0802319490353
1094	830.3717	0.0	830.3717	830.3717	1000.0	1094000	885.64746	8.728356	897.52673	876.80286	1000.0	1.265902	1.2954767	-81.723755	-0.009255569	0.001071073	19969.578194618225	275.63128951036083
1095	897.86536	0.0	897.86536	897.86536	1000.0	1095000	691.44214	258.70792	880.71497	325.64795	810.0	1.2333965	1.2657431	-81.72134	-0.1875276	0.0010623115	19976.714821577072	275.1739256113269
1096	912.14343	0.0	912.14343	912.14343	1000.0	1096000	585.17944	342.09753	832.1221	101.4158	725.6667	1.2412534	1.2702817	-81.703995	0.17752345	0.0010408936	19983.630821466446	274.7141463160515
1097	784.5662	0.0	784.5662	784.5662	1000.0	1097000	862.0588	21.90365	890.38684	837.0414	1000.0	1.230551	1.2382036	-81.74517	-0.19836527	0.0010419195	19991.175936460495	274.26362610115393
1098	814.36505	0.0	814.36505	814.36505	1000.0	1098000	903.33105	13.48969	916.8878	884.92865	1000.0	1.2318714	1.2340784	-81.74644	0.04933554	0.0010249886	19998.919640302658	273.81641643758104
1099	888.61774	0.0	888.61774	888.61774	1000.0	1099000	620.94086	363.83765	922.1477	109.0583	743.3333	1.213483	1.2396201	-81.723755	0.011967774	0.0010155508	20005.868787288666	273.35892897638223
1100	831.71295	0.0	831.71295	831.71295	1000.0	1100000	876.91644	10.881464	890.11664	863.4661	1000.0	1.178013	1.2305303	-81.749275	-0.12048889	0.0010118778	20013.622487068176	272.91303389831023
1101	881.7921	0.0	881.7921	881.7921	1000.0	1101000	558.1651	385.00845	874.73376	16.23317	645.0	1.1714407	1.186814	-81.72161	0.008471005	0.000971531	20020.402184963226	272.4544590252838
1102	903.47375	0.0	903.47375	903.47375	1000.0	1102000	864.44867	22.41639	890.91797	836.1053	1000.0	1.1984478	1.2343374	-81.710884	0.009122223	0.0009621072	20028.09589290619	272.00892485159494
1103	904.01196	0.0	904.01196	904.01196	1000.0	1103000	622.8945	369.93402	920.60767	101.476555	716.3333	1.1685871	1.2121023	-81.70247	-0.22639808	0.0009384486	20035.19114136696	271.5558545291154
1104	829.30597	0.0	829.30597	829.30597	1000.0	1104000	847.0622	26.105738	877.2356	813.55164	1000.0	1.1864605	1.2065564	-81.68429	0.29744753	0.0009584099	20042.878098011017	271.11139454956793
1105	879.6925	0.0	879.6925	879.6925	1000.0	1105000	840.78125	31.166662	882.8094	808.2665	1000.0	1.1710598	1.1937535	-81.66514	-0.10863228	0.0009913016	20050.59225344658	270.6678742951397
1106	836.6247	0.0	836.6247	836.6247	1000.0	1106000	838.6414	2.6647558	842.0492	835.54407	1000.0	1.1674072	1.1967249	-81.64819	0.010758709	0.0009777142	20058.2805352211	270.2245750095702
1107	799.4571	0.0	799.4571	799.4571	1000.0	1107000	716.0197	241.73947	887.7697	374.14972	819.3333	1.1448454	1.1693376	-81.62979	-0.047173116	0.000982322	20065.604962825775	269.77695318467283
1108	890.1231	0.0	890.1231	890.1231	1000.0	1108000	857.299	19.090109	871.8337	830.3287	1000.0	1.1561905	1.1762404	-81.59491	-0.022222122	0.0009911943	20073.255167484283	269.3342901373742
1109	877.0048	0.0	877.0048	877.0048	1000.0	1109000	885.1512	6.209284	893.821	879.6086	1000.0	1.1720747	1.1931906	-81.553925	-0.006245865	0.00095213857	20080.98112988472	268.8932098869487
1110	922.93445	0.0	922.93445	922.93445	1000.0	1110000	566.5791	268.05045	896.71967	240.16455	683.3333	1.0911971	1.1348352	-81.53492	0.01812962	0.0009738035	20087.97387599945	268.44289411961495
1111	834.23517	0.0	834.23517	834.23517	1000.0	1111000	842.1386	41.55351	896.47217	795.5827	1000.0	1.1141213	1.1490108	-81.5165	-0.123671755	0.00094911526	20095.569087266922	268.00121388419626
1112	884.36285	0.0	884.36285	884.36285	1000.0	1112000	884.89557	18.092245	905.3521	861.35785	1000.0	1.110114	1.155002	-81.51853	-0.07836946	0.0009308951	20103.278374433517	267.56161863983965
1113	869.5466	0.0	869.5466	869.5466	1000.0	1113000	665.72815	299.64578	916.0837	244.45413	773.3333	1.1159822	1.1591488	-81.494156	0.21631828	0.0009381399	20110.465719223022	267.11564978011967
1114	893.4263	0.0	893.4263	893.4263	1000.0	1114000	825.22656	60.156025	901.3359	754.25305	1000.0	1.0922166	1.1275362	-81.5027	-0.07592174	0.00096517307	20118.196487426758	266.6774698772094
1115	849.45245	0.0	849.45245	849.45245	1000.0	1115000	559.84393	299.3409	806.01544	138.50136	719.0	1.1023142	1.1248882	-81.49697	-0.12739138	0.0009236686	20125.199382543564	266.2302160344851
1116	785.28357	0.0	785.28357	785.28357	1000.0	1116000	860.2271	53.030773	906.94745	786.0604	1000.0	1.1084487	1.1467824	-81.48494	0.08028688	0.0009306693	20132.854071617126	265.792159475306
1117	910.22437	0.0	910.22437	910.22437	1000.0	1117000	645.2758	235.51207	846.83685	314.86783	791.6667	1.1223049	1.1331917	-81.51148	-0.03727352	0.00093058724	20139.952566623688	265.34733087864254
1118	551.9379	286.26395	838.2019	265.67398	692.5	1118000	876.7021	14.879743	894.99335	858.5463	1000.0	1.1205113	1.148282	-81.50495	-0.05581178	0.00090716	20149.13556599617	264.93049445672625
1119	850.2662	0.0	850.2662	850.2662	1000.0	1119000	848.7752	28.302414	888.0706	822.5364	1000.0	1.075158	1.093561	-81.51605	-0.09017567	0.00089870836	20156.871498584747	264.49514133769696
1120	905.8985	0.0	905.8985	905.8985	1000.0	1120000	575.2652	323.41586	869.4162	124.86956	690.6667	1.1099471	1.1409945	-81.49845	0.039673544	0.0008628856	20163.79240489006	264.04966243562245
1121	884.1668	0.0	884.1668	884.1668	1000.0	1121000	853.3322	11.764263	867.4618	838.66064	1000.0	1.1487525	1.1762645	-81.504295	0.009248737	0.0008794204	20170.752099990845	263.60527943879976
1122	825.7272	0.0	825.7272	825.7272	1000.0	1122000	852.72845	28.848635	884.9646	814.9542	1000.0	1.1244849	1.16564	-81.52877	-0.11698651	0.0009016979	20178.742038488388	263.1749184336821
1123	876.9875	0.0	876.9875	876.9875	1000.0	1123000	678.3463	307.16592	922.1569	245.08328	776.3333	1.156906	1.2039914	-81.56281	0.097627535	0.00087772583	20185.832921028137	262.7333848488334
1124	470.95438	0.0	470.95438	470.95438	627.0	1124000	803.3371	70.23901	888.0156	716.0263	983.3333	1.1399627	1.1716266	-81.640274	0.15354866	0.00088979123	20192.04109811783	262.2809608706376
1125	850.6839	0.0	850.6839	850.6839	1000.0	1125000	742.42523	190.31581	910.7032	476.37402	863.3333	1.2341609	1.2827873	-81.682884	0.109259225	0.0009512941	20199.463983297348	261.84490347173477
1126	906.09906	0.0	906.09906	906.09906	1000.0	1126000	837.86255	66.02187	911.873	751.56055	1000.0	1.2342937	1.2680037	-81.72578	0.047861192	0.00097615225	20207.14850139618	261.4127855179859
1127	512.7012	0.0	512.7012	512.7012	646.0	1127000	574.1253	397.31616	864.2845	12.337202	680.3333	1.2690783	1.3123431	-81.75121	-0.0022552537	0.00094879005	20212.776080608368	260.9546512532785
1128	607.9153	239.6227	847.53796	368.29257	731.0	1128000	623.4057	285.7275	835.8125	219.50644	762.0	1.2773508	1.3058673	-81.80813	0.23808298	0.0010139534	20222.048890590668	260.5441287199093
1129	899.7609	0.0	899.7609	899.7609	1000.0	1129000	793.50714	55.624836	837.42615	715.0276	940.0	1.2865435	1.3187965	-81.928116	0.23754422	0.00111465	20229.740852594376	260.1137331233991
1130	526.4672	321.0972	847.56445	205.37004	639.0	1130000	649.59937	340.87375	912.0811	168.18727	747.0	1.3498952	1.3907073	-82.071815	0.04992135	0.001180641	20238.297790050507	259.6949716300036
1131	164.69461	0.0	164.69461	164.69461	235.0	1131000	615.99194	313.01758	883.9159	176.85364	793.6667	1.4126785	1.4663837	-82.12562	0.14385583	0.0011862303	20242.211127758026	259.21723356027366
1132	682.1096	151.98148	834.09106	530.1281	829.5	1132000	865.6548	47.49964	912.17664	800.4282	1000.0	1.3830023	1.4122927	-82.21481	-0.2483319	0.0011002386	20253.21800851822	258.8308779499275
1133	875.72675	0.0	875.72675	875.72675	1000.0	1133000	674.1153	248.49274	852.3293	322.70544	807.6667	1.4315543	1.4522952	-82.281075	-0.18978769	0.0010280756	20260.667889118195	258.3995154346182
1134	890.0128	0.0	890.0128	890.0128	1000.0	1134000	614.8941	377.20746	895.58563	81.690315	729.0	1.4174302	1.4615272	-82.30732	0.09780385	0.0009982066	20268.095128297806	257.9684065266541
1135	914.71295	0.0	914.71295	914.71295	1000.0	1135000	847.4868	36.209663	897.69336	813.65515	1000.0	1.4290287	1.4552808	-82.35635	0.006846161	0.0010490713	20276.036779403687	257.54437317708164
1136	270.47546	0.0	270.47546	270.47546	422.0	1136000	857.7142	50.34782	902.3893	787.3615	991.3333	1.4432517	1.4477715	-82.41377	0.17001472	0.0010274416	20281.127375364304	257.0847131967545
1137	723.1699	0.0	723.1699	723.1699	860.0	1137000	588.53827	371.81335	856.00665	62.741238	698.6667	1.4328345	1.4565442	-82.40449	0.19452351	0.001050657	20287.564769268036	256.64274985120994
1138	904.4267	0.0	904.4267	904.4267	1000.0	1138000	816.1005	70.5134	892.0284	722.15063	1000.0	1.4509097	1.4750462	-82.44837	-0.115179844	0.0010780788	20295.41300010681	256.2191857830991
1139	885.03033	0.0	885.03033	885.03033	1000.0	1139000	696.0445	194.8441	840.87756	420.61597	1000.0	1.395929	1.4053838	-82.48108	0.030523183	0.0010563452	20303.73233604431	255.80207112252032
1140	896.201	0.0	896.201	896.201	1000.0	1140000	570.07196	149.20786	773.87384	420.81	885.3333	1.4015722	1.4273218	-82.516655	-0.03407295	0.0010775032	20311.088491678238	255.3733348219018
1141	782.26013	0.0	782.26013	782.26013	1000.0	1141000	866.65576	31.928501	892.3654	821.6543	1000.0	1.4157739	1.4453892	-82.55075	0.13939096	0.0011146489	20318.80539417267	254.94966159472855
1142	853.23456	0.0	853.23456	853.23456	1000.0	1142000	861.5811	31.369402	896.4523	820.39557	1000.0	1.3516611	1.3847185	-82.58645	-0.12490661	0.0010695662	20326.616039037704	254.52767893871368
1143	864.67084	0.0	864.67084	864.67084	1000.0	1143000	840.0835	4.41871	846.16785	835.8071	1000.0	1.394755	1.421497	-82.61122	0.16611277	0.0011025027	20334.58964061737	254.10824323995493
1144	882.0866	0.0	882.0866	882.0866	1000.0	1144000	862.7005	32.10219	894.5559	818.7594	1000.0	1.3347515	1.3785661	-82.679535	0.018916717	0.0010987284	20342.268903017044	253.6856378259081
1145	740.7444	0.0	740.7444	740.7444	1000.0	1145000	841.7763	74.373634	911.07446	738.60364	1000.0	1.380164	1.4342628	-82.69847	-0.13092828	0.0010855716	20349.96494460106	253.26375584888666
1146	865.98303	0.0	865.98303	865.98303	1000.0	1146000	884.5363	51.79774	922.44135	811.2983	1000.0	1.3753316	1.4222049	-82.69322	0.121161215	0.0010845282	20357.637929677963	252.8420999232595
1147	431.67047	0.0	431.67047	431.67047	1000.0	1147000	888.12506	19.60185	906.16907	860.87787	1000.0	1.3025091	1.3456818	-82.72552	-0.01648085	0.0010799727	20365.324301481247	252.42112217887274
1148	870.55975	0.0	870.55975	870.55975	1000.0	1148000	903.2513	4.4610405	909.54425	899.71655	1000.0	1.3951875	1.4287788	-82.75839	0.026498532	0.0011080742	20373.130054712296	252.00213132697945
1149	895.3494	0.0	895.3494	895.3494	1000.0	1149000	744.6274	212.60704	925.5531	446.19324	1000.0	1.3488624	1.3815445	-82.78974	-0.113593526	0.001107226	20381.34076976776	251.58864220851464
1150	849.928	0.0	849.928	849.928	1000.0	1150000	682.9748	268.47522	885.0194	303.56088	901.6667	1.3259567	1.3459408	-82.834656	0.022899814	0.0010966917	20388.504108905792	251.16273176462755
1151	892.4966	0.0	892.4966	892.4966	1000.0	1151000	676.43964	245.17506	892.1446	333.49197	925.3333	1.3189641	1.371518	-82.85316	-0.07087561	0.0010973281	20396.10524916649	250.74273611258465
1152	434.2033	375.45102	809.65436	58.75228	586.5	1152000	600.4196	398.58044	897.67896	37.028297	688.3333	1.2920756	1.3327051	-82.88235	-0.09694024	0.0010458675	20403.75154018402	250.3238036062982
1153	905.26794	0.0	905.26794	905.26794	1000.0	1153000	532.2641	280.21997	880.9875	194.87221	822.3333	1.3110363	1.3555696	-82.90475	-0.16019373	0.000993752	20410.906024217606	249.89935532672175
1154	868.8197	0.0	868.8197	868.8197	1000.0	1154000	612.13446	337.12354	857.7377	135.44348	763.3333	1.3147413	1.3581839	-82.898796	0.28951624	0.0010248396	20418.146005392075	249.47648064639787
1155	844.7879	0.0	844.7879	844.7879	1000.0	1155000	603.27924	391.13345	890.08716	50.260803	711.0	1.2697232	1.3068864	-82.87801	-0.18111254	0.0010238757	20425.12320947647	249.0509251226594
1156	801.9457	0.0	801.9457	801.9457	1000.0	1156000	513.36115	358.44	887.3718	30.035242	642.3333	1.2979801	1.3645357	-82.858955	-0.080123335	0.0010058602	20431.7934820652	248.6221698134278
1157	805.5787	0.0	805.5787	805.5787	1000.0	1157000	543.8096	90.89992	672.3438	477.69635	1000.0	1.2876608	1.3197902	-82.884285	0.23392493	0.0010341426	20439.438895225525	248.20580475893945
1158	462.07306	0.0	462.07306	462.07306	1000.0	1158000	864.06366	16.554014	886.6526	847.4439	1000.0	1.2454377	1.3106267	-82.90926	0.14544758	0.0010765512	20447.121066331863	247.79038481647143
1159	805.81744	0.0	805.81744	805.81744	1000.0	1159000	549.94946	349.94077	799.86066	55.06667	704.0	1.2913961	1.3091916	-82.95069	0.18754114	0.0011720795	20454.176640033722	247.36788256062422
1160	815.5589	0.0	815.5589	815.5589	1000.0	1160000	467.8264	50.575993	513.6832	397.36102	837.0	1.3171206	1.3429404	-82.97811	-0.22046778	0.0011665985	20461.50652861595	246.9492167131654
1161	898.6062	0.0	898.6062	898.6062	1000.0	1161000	835.84064	52.840107	891.72577	764.93585	1000.0	1.3078495	1.3309536	-83.00497	0.0068111345	0.0011112189	20469.16605758667	246.53503189082807
1162	896.07056	0.0	896.07056	896.07056	1000.0	1162000	769.84863	101.17783	857.8607	628.13983	1000.0	1.256921	1.2568352	-82.98418	-0.22312929	0.0010725403	20476.879470586777	246.12198788515124
1163	804.04156	0.0	804.04156	804.04156	1000.0	1163000	887.38477	22.338446	916.5734	862.32495	1000.0	1.2651423	1.2902217	-82.98444	-0.021277217	0.0010379887	20484.629973888397	245.70987800439676
1164	843.86536	0.0	843.86536	843.86536	1000.0	1164000	663.11646	184.4257	917.4876	486.02338	767.0	1.239668	1.2666993	-82.93811	-0.13266522	0.0009828825	20491.797738552094	245.29127876048508
1165	831.71387	0.0	831.71387	831.71387	1000.0	1165000	581.0591	247.55917	884.23584	277.8422	791.0	1.1969032	1.2130872	-82.929634	-0.12669824	0.00097252114	20499.165306806564	244.87557983386498
1166	764.7138	0.0	764.7138	764.7138	1000.0	1166000	902.0147	35.683403	929.1865	851.60187	1000.0	1.2119101	1.2232727	-82.894554	0.04333994	0.0009623165	20506.93484020233	244.46517518771043
1167	816.9081	0.0	816.9081	816.9081	1000.0	1167000	856.02045	20.73333	882.6923	832.1363	1000.0	1.2049416	1.2186321	-82.851875	0.14284791	0.0009938674	20514.592351675034	244.05391928236065
1168	822.7862	0.0	822.7862	822.7862	1000.0	1168000	562.93585	340.2483	846.2356	84.44881	690.3333	1.2232062	1.2331724	-82.878654	-0.07807542	0.000982425	20521.577346801758	243.63516483655258
1169	867.54535	0.0	867.54535	867.54535	1000.0	1169000	875.09985	39.438194	928.932	835.54926	1000.0	1.2058054	1.2249272	-82.866516	-0.22906479	0.0009647559	20529.308262109756	243.22576511292706
1170	900.80536	0.0	900.80536	900.80536	1000.0	1170000	871.39874	33.68308	913.29376	830.81885	1000.0	1.18551	1.195056	-82.83984	0.048642	0.0009240742	20536.869695425034	242.81484111978799
1171	865.9904	0.0	865.9904	865.9904	1000.0	1171000	846.9637	14.472684	864.1462	828.7413	1000.0	1.2006687	1.2038506	-82.83427	0.038507357	0.0009343707	20544.576875686646	242.40612338675822
1172	859.1532	0.0	859.1532	859.1532	1000.0	1172000	605.50433	356.59872	903.7642	104.20294	729.3333	1.1666301	1.1907218	-82.84014	0.0019647675	0.0009293529	20551.619064569473	241.99005382634675
1173	891.0845	0.0	891.0845	891.0845	1000.0	1173000	852.3794	15.481225	874.22845	840.2444	1000.0	1.1796104	1.1824733	-82.842094	0.13918371	0.00094611885	20559.295846939087	241.58195033294635
1174	910.95667	0.0	910.95667	910.95667	1000.0	1174000	862.4085	17.96117	880.0329	837.75525	1000.0	1.2153842	1.2243623	-82.83897	-0.13094679	0.00094447174	20566.922619342804	241.173737688663
1175	899.9667	0.0	899.9667	899.9667	1000.0	1175000	847.74414	27.377827	886.42053	826.8498	1000.0	1.1890613	1.1950192	-82.87452	-0.026594937	0.0009535594	20574.560251235962	240.76613058840977
1176	846.1685	0.0	846.1685	846.1685	1000.0	1176000	847.3506	34.507996	891.13556	806.7937	1000.0	1.1668332	1.1597056	-82.90086	0.19332968	0.0009516725	20582.2354888916	240.3594393716107
1177	640.4638	0.0	640.4638	640.4638	1000.0	1177000	805.4931	18.546865	831.7194	792.0449	1000.0	1.1851399	1.1757861	-82.92989	-0.0327856	0.000965916	20589.8867790699	239.95294276682858
1178	887.17206	0.0	887.17206	887.17206	1000.0	1178000	861.5798	21.650734	890.2682	837.96936	1000.0	1.1961755	1.1999092	-82.93091	0.2208637	0.0009825813	20597.611677885056	239.54777586923592
1179	874.4116	0.0	874.4116	874.4116	1000.0	1179000	802.9473	35.980556	846.0769	757.9992	1000.0	1.1558032	1.1564565	-82.94931	-0.049613096	0.0010325197	20605.32266974449	239.14291647261808
1180	570.63416	358.77875	929.4129	211.85542	695.5	1180000	701.9546	232.80177	887.87366	373.68555	838.6667	1.170252	1.1671383	-82.99122	-0.20752524	0.00095664005	20614.189913749695	238.75191706910647
1181	899.0096	0.0	899.0096	899.0096	1000.0	1181000	681.5683	317.37518	906.453	232.7323	761.6667	1.1825966	1.1823188	-82.964554	0.006313203	0.0009404355	20621.375630140305	238.341894446784
1182	582.5088	324.9103	907.41907	257.59848	660.0	1182000	856.2111	21.921694	884.73224	831.42676	1000.0	1.1803529	1.1815233	-82.967705	0.14402863	0.00097132975	20630.31556749344	237.95259635405424
1183	166.22092	0.0	166.22092	166.22092	277.0	1183000	335.234	404.78403	906.6015	19.061552	387.66666	1.1511002	1.1440908	-82.96657	-0.26154986	0.0009799607	20633.557759046555	237.49812184223558
1184	278.24567	341.65005	859.0804	25.136	353.0	1184000	668.442	304.3393	884.99426	238.04411	781.6667	1.1801393	1.1887847	-82.953094	-0.07849619	0.0009572929	20642.392054080963	237.10855736700265
1185	889.1466	0.0	889.1466	889.1466	1000.0	1185000	847.1264	36.63508	874.20026	795.3344	1000.0	1.2001445	1.2188013	-82.9336	-0.0060842745	0.0009641503	20650.016947984695	236.70553884157482
1186	853.75696	0.0	853.75696	853.75696	1000.0	1186000	886.58234	31.70154	924.23627	846.6813	1000.0	1.1987736	1.2187594	-82.88789	-0.06433609	0.0009138601	20657.652752399445	236.30311044804364
1187	822.06165	0.0	822.06165	822.06165	1000.0	1187000	772.28394	163.73311	905.4943	541.65424	947.3333	1.198677	1.2087278	-82.812485	-0.0074176714	0.00091834925	20665.1791305542	235.89989655104222
1188	869.8072	0.0	869.8072	869.8072	1000.0	1188000	751.61847	207.65797	914.8601	458.5813	1000.0	1.225851	1.2349694	-82.76044	-0.0951628	0.00089841965	20672.868220567703	235.4990038485773
1189	856.8152	0.0	856.8152	856.8152	1000.0	1189000	739.2735	187.40982	915.1798	479.63345	877.3333	1.2864621	1.3129859	-82.7031	-0.018934432	0.0009007213	20680.274648666382	235.0953565950149
1190	884.12964	0.0	884.12964	884.12964	1000.0	1190000	844.1128	22.508797	870.2227	815.28845	1000.0	1.2172772	1.2594395	-82.676926	-0.20625766	0.00085035234	20687.897002220154	234.69462984359564
1191	870.08905	0.0	870.08905	870.08905	1000.0	1191000	571.8708	351.82968	831.4826	74.46796	711.3333	1.2056694	1.2359104	-82.645676	-0.035226103	0.0008483204	20694.999285936356	234.28847497272585
1192	819.3491	0.0	819.3491	819.3491	1000.0	1192000	819.4959	33.474445	860.4797	778.4844	1000.0	1.2015935	1.239564	-82.62911	0.13269183	0.000826525	20702.673179149628	233.88926073800798
1193	887.7093	0.0	887.7093	887.7093	1000.0	1193000	914.5529	14.737116	928.9021	894.28827	1000.0	1.1725394	1.2076012	-82.56757	-0.32811436	0.0007947091	20710.32200884819	233.4902187786878
1194	840.7848	0.0	840.7848	840.7848	1000.0	1194000	865.17554	29.091127	904.1926	834.36694	1000.0	1.1705705	1.1876103	-82.55767	0.084545605	0.0007889795	20718.041098833084	233.09242217882195
1195	831.836	0.0	831.836	831.836	1000.0	1195000	860.18976	20.764414	877.80493	831.0347	1000.0	1.151476	1.184876	-82.52221	-0.08462294	0.0007938959	20725.62999010086	232.69361423820965
1196	840.3632	0.0	840.3632	840.3632	1000.0	1196000	840.833	13.815974	857.98444	824.15216	1000.0	1.1668286	1.1881347	-82.51509	0.1442388	0.00077591045	20733.28015947342	232.29594825900915
1197	831.97	0.0	831.97	831.97	1000.0	1197000	869.4309	21.480001	896.4885	843.94385	1000.0	1.1070795	1.1329385	-82.5323	-0.08525013	0.0007998891	20740.94415473938	231.898888269144
1198	917.68005	0.0	917.68005	917.68005	1000.0	1198000	603.01776	382.97836	878.16815	61.42789	702.0	1.1341455	1.1599821	-82.53436	-0.0631883	0.0007742923	20747.98605155945	231.49533685264683
1199	916.4959	0.0	916.4959	916.4959	1000.0	1199000	856.71826	22.835726	875.7771	824.61066	1000.0	1.1543664	1.1932459	-82.57989	-0.06154267	0.0007681325	20755.652771949768	231.0992197631199
1200	881.06464	0.0	881.06464	881.06464	1000.0	1200000	852.50165	23.159565	879.1778	822.7065	1000.0	1.0957558	1.1307746	-82.62084	0.10154932	0.00076981273	20763.323652744293	230.7035961310069
1201	859.2956	0.0	859.2956	859.2956	1000.0	1201000	900.30615	30.423452	921.9613	857.2812	1000.0	1.1149625	1.1639724	-82.63889	-0.03421862	0.0007745322	20770.987003326416	230.30833492513634
1202	913.6491	0.0	913.6491	913.6491	1000.0	1202000	646.9013	362.9315	907.2415	133.65662	740.0	1.1071688	1.1407112	-82.689606	-0.0744875	0.0007601153	20778.241147994995	229.90899105863446
1203	901.34973	0.0	901.34973	901.34973	1000.0	1203000	890.96014	7.146467	900.51843	883.3372	1000.0	1.1661736	1.1976819	-82.738556	0.26740178	0.0007886839	20786.226861715317	229.5181879775152
1204	929.43225	0.0	929.43225	929.43225	1000.0	1204000	638.5876	407.9386	928.9493	61.679462	714.0	1.113473	1.1710029	-82.802315	0.012834877	0.00079694367	20793.495755672455	229.11991446229442
1205	863.64264	0.0	863.64264	863.64264	1000.0	1205000	907.6534	13.058505	925.3017	894.1186	1000.0	1.1465803	1.1881025	-82.87222	-0.1638662	0.00081102696	20801.119171619415	228.72599917427632
1206	857.4264	0.0	857.4264	857.4264	1000.0	1206000	868.79315	20.254637	896.52014	848.7018	1000.0	1.1386509	1.1834698	-82.94179	0.088044815	0.0007792013	20808.914947986603	228.33441774383837
1207	907.60425	0.0	907.60425	907.60425	1000.0	1207000	889.82935	28.499178	929.248	862.8445	1000.0	1.1505616	1.2022494	-83.036064	0.10229703	0.00080247235	20816.734909534454	227.9435346935178
1208	811.4355	0.0	811.4355	811.4355	1000.0	1208000	809.99493	147.97513	927.3188	601.2621	914.0	1.1566604	1.2102308	-83.120544	0.078572676	0.00083382975	20824.404670238495	227.55144174785804
1209	848.20337	0.0	848.20337	848.20337	1000.0	1209000	791.4217	119.5705	885.81464	622.7216	923.3333	1.185707	1.2327867	-83.21556	-0.08773492	0.00086247467	20832.489844560623	227.1643157746498
1210	857.10535	0.0	857.10535	857.10535	1000.0	1210000	839.4987	40.93057	890.9654	790.823	1000.0	1.1693612	1.2252043	-83.30994	0.1092724	0.0008737246	20840.496431589127	226.77675179082172
1211	832.6288	0.0	832.6288	832.6288	1000.0	1211000	708.27295	151.22519	859.5134	501.70108	882.0	1.1709532	1.2209202	-83.41202	0.051234405	0.0008873048	20847.865375757217	226.38268346451807
1212	848.5741	0.0	848.5741	848.5741	1000.0	1212000	864.98334	23.292578	893.2163	836.1702	1000.0	1.1677558	1.2013173	-83.52269	0.011648972	0.0008543365	20855.68612718582	225.9939585735827
1213	914.2772	0.0	914.2772	914.2772	1000.0	1213000	737.9871	261.5406	935.62225	368.41043	846.3333	1.1659424	1.2020769	-83.6241	-0.046557877	0.0008704902	20863.66960954666	225.60741937551958
1214	902.09515	0.0	902.09515	902.09515	1000.0	1214000	632.1968	306.7742	872.8707	199.25357	761.0	1.1474931	1.1950767	-83.73574	-0.06958415	0.0008504167	20870.175354003906	225.20535183532235
1215	918.5197	0.0	918.5197	918.5197	1000.0	1215000	258.20648	71.226105	312.23325	157.56859	325.66666	1.1182861	1.1627926	-83.827545	-0.012042954	0.0008462226	20876.31791305542	224.7998568064064
1216	883.7058	0.0	883.7058	883.7058	1000.0	1216000	762.1962	177.36151	926.6963	515.9631	893.3333	1.1325495	1.1770922	-83.9124	0.064352736	0.00087683636	20883.71142745018	224.40830260672067
